Time,Temp,RH
5880.0,6.92086762145,39.9836866556
5910.0,7.8489643561,42.4653878117
5940.0,8.41530841091,43.2878562383
5970.0,7.477405086,44.287267165
6000.0,7.20436527887,43.5834789238
6030.0,6.30518140078,45.7020104784
6060.0,7.02508340357,44.3955271266
6090.0,7.83414069071,42.5985212405
6120.0,7.93576457186,41.1631306514
6150.0,8.14186804312,42.463273479
6180.0,8.92502095663,40.2971224514
6210.0,9.83970863489,32.9356097193
6240.0,11.5687163543,28.5423393857
6270.0,12.6922595886,25.3039776069
6300.0,12.5963760188,22.4639326285
6330.0,13.9546776893,20.9227827428
6360.0,15.8329585158,15.8098306366
6390.0,17.3478752676,13.352074949
6420.0,18.0919068055,10.2367394046
6450.0,18.0675053881,8.92981844508
6480.0,17.7595549477,10.3149141121
6510.0,18.1077460559,10.5142839323
6540.0,18.0658501492,9.9040290479
6570.0,19.1412894314,9.66871246866
6600.0,19.5195100104,5.31530076433
6630.0,18.9293765984,5.95748805993
6660.0,17.9571424657,9.49840703026
6690.0,18.9714452871,6.92598867811
6720.0,17.8531943193,12.5268942109
6750.0,16.7765718738,14.0676942488
6780.0,15.4791095728,15.6258755963
6810.0,15.8274866247,18.060861554
6840.0,15.3863967048,18.9479386554
6870.0,15.05119351,22.9027930345
6900.0,12.7398050927,21.6443479074
6930.0,11.3546032939,23.5469626563
6960.0,10.5328942194,24.4272879529
6990.0,9.52959542529,26.1493524173
7020.0,8.93107997971,29.3449549872
7050.0,8.894932041,27.783221525
7080.0,8.18993899387,31.7627223284
7110.0,7.99445492593,30.4936318626
7140.0,6.63585404323,33.38299828
7170.0,6.08151347285,35.6914151012
7200.0,5.25459315213,36.9293871894
7230.0,4.28193402727,41.5337281607
7260.0,3.42140000032,46.4113545668
7290.0,3.12929546004,46.9771414089
7320.0,1.87452320923,51.969609893
7350.0,2.11381706309,47.0502156154
7380.0,2.86715932586,52.3623790121
7410.0,2.20415216159,51.1163036133
7440.0,2.1584753964,47.4922070961
7470.0,2.58342808424,49.6531818843
7500.0,2.80046658277,46.8877213627
7530.0,2.43575715051,52.3666706149
7560.0,1.77283551535,52.5953068704
7590.0,3.61234355103,49.2276007142
7620.0,4.61862159971,46.1149992935
7650.0,6.90814967125,44.0732015325
7680.0,8.18416124292,36.7219713001
7710.0,8.05230313757,37.8709926402
7740.0,9.6542207165,32.6165245108
7770.0,10.042427497,32.9838341709
7800.0,10.0364620549,31.465033337
7830.0,11.0843986845,26.2387559341
7860.0,11.8327420154,27.9035084854
7890.0,13.7468712238,20.4201457044
7920.0,15.1693103326,20.9768137425
7950.0,15.9482286783,16.5761159588
7980.0,15.6038918226,16.9174099948
8010.0,14.7666515342,17.3472965807
8040.0,13.141402807,18.6701789335
8070.0,13.1385552987,17.9000835209
8100.0,13.1469742688,16.9598475674
8130.0,13.017560752,17.6543327058
8160.0,10.1783045335,21.3196945769
8190.0,10.3686670097,21.691802691
8220.0,10.1335825516,25.992855774
8250.0,8.37109406691,23.2170851247
8280.0,7.40053656061,24.3984132678
8310.0,5.70452423884,25.8329706555
8340.0,5.71840100347,25.2947952082
8370.0,4.42724082979,27.4496559254
8400.0,3.95652867248,26.9659568227
8430.0,4.424153028,25.665918427
8460.0,3.37517826041,30.1962609715
8490.0,4.08084544719,29.5455083568
8520.0,3.37072650325,32.3449939562
8550.0,2.46629348062,32.5630005262
8580.0,3.98405610463,31.7455784328
8610.0,4.07085775245,33.4141458047
8640.0,3.53928241141,33.4518788982
8670.0,3.81903394415,33.5180753119
8700.0,3.86277957116,36.7683261517
8730.0,4.33636135665,35.5365563178
8760.0,4.52803944441,35.628612426
8790.0,3.76122268186,36.825807959
8820.0,2.99213555199,38.6244312647
8850.0,4.16179935799,39.2506827177
8880.0,4.67368686016,39.1076283839
8910.0,5.27946746162,36.5629078935
8940.0,5.40032264936,36.7956350714
8970.0,4.86245238733,35.2267547084
9000.0,5.59483210464,34.8210309064
9030.0,7.22183102536,31.2796779607
9060.0,7.69160082784,27.6918689472
9090.0,8.84830580852,22.786726792
9120.0,10.6205858112,22.3264208621
9150.0,11.9823665243,17.3296511236
9180.0,13.5377322773,13.6076607398
9210.0,15.0325948103,5.55965012409
9240.0,16.8141694084,3.52105784507
9270.0,17.0684840463,2.60400865734
9300.0,18.79687549,-3.19749431377
9330.0,20.398666325,-4.60408359466
9360.0,21.5012505361,-2.44287309333
9390.0,21.8309151377,-5.59174643376
9420.0,21.7499045552,-1.14332136773
9450.0,21.6840409056,0.459052418573
9480.0,21.0033793688,2.51783902933
9510.0,20.4554129822,5.04803243432
9540.0,19.2158020983,9.5594213992
9570.0,17.9846625933,14.9648763156
9600.0,15.3166515143,20.1104595763
9630.0,14.7632363933,20.2712238291
9660.0,13.890536346,23.2847169253
9690.0,12.896159386,26.7282320555
9720.0,12.5842466931,27.2373361378
9750.0,11.8767258412,27.0225820474
9780.0,11.859017309,29.7905629873
9810.0,11.0389748756,27.6999868459
9840.0,9.54592046806,29.0970857378
9870.0,9.68265082816,32.235987708
9900.0,8.9971163739,30.6410027702
9930.0,9.20800676095,29.8904672873
9960.0,8.29996205429,30.0309928313
9990.0,8.64171560611,26.7230989205
10020.0,8.39493135429,26.5356000024
10050.0,8.26939523628,26.7195264732
10080.0,6.7257483625,23.0250569114
10110.0,6.23187312083,28.9928049217
10140.0,6.0086086937,28.5426346055
10170.0,6.59938773148,30.1713553353
10200.0,5.99565103969,31.7701156282
10230.0,5.61255812049,30.8063414372
10260.0,4.57210674205,30.5037460955
10290.0,4.82632335057,31.5441996001
10320.0,4.54276409731,34.8290661618
10350.0,4.7417348269,32.2355620275
10380.0,5.08034775419,31.6679541092
10410.0,5.98419742968,29.8787542844
10440.0,5.99148643597,26.0578481351
10470.0,8.08194518114,23.9338434016
10500.0,8.82608613524,21.4982967378
10530.0,9.91720231275,18.2509977208
10560.0,11.3902566234,16.1336328447
10590.0,13.7413471182,12.0501155792
10620.0,15.0028670115,9.42453493293
10650.0,17.2150617195,6.43444827443
10680.0,19.7387403339,3.04238360016
10710.0,21.2781629578,-2.33378136616
10740.0,21.9448257933,-0.571372755468
10770.0,23.1519360305,-4.38853605726
10800.0,24.7923418095,-5.9649374184
10830.0,25.3151361487,-7.50544878762
10860.0,24.9913723909,-6.45865474169
10890.0,24.7143099275,-7.14469137692
10920.0,24.3859864882,-7.51636018793
10950.0,23.178937154,-6.06619564453
10980.0,22.8475197411,-5.2255351754
11010.0,22.3904156736,-4.43847276995
11040.0,20.8963823734,-3.66070585224
11070.0,19.7999021038,-0.320555194298
11100.0,18.7480405106,2.46589831137
11130.0,18.2662005317,1.07408082859
11160.0,17.8643449559,2.58888693786
11190.0,17.2384264144,3.6397481999
11220.0,16.5967502881,5.91623484866
11250.0,16.2056740949,5.90053823461
11280.0,15.7656390508,8.74514144492
11310.0,15.3973582741,9.89299917095
11340.0,15.0915042387,8.50710749646
11370.0,14.8190272894,9.23766449665
11400.0,14.5619025073,10.6845569348
11430.0,14.3173525873,11.9061960714
11460.0,14.0618577211,12.8836357889
11490.0,13.7963139657,13.2275274245
11520.0,13.4990698615,13.8753907488
11550.0,13.183443346,15.0863162706
11580.0,12.8443203776,16.6751832667
11610.0,12.5249561579,17.7834978084
11640.0,12.2265991904,19.1533375035
11670.0,11.9741144362,19.3897868255
11700.0,11.7933214526,21.7873692131
11730.0,11.71563479,20.845153567
11760.0,11.7614933347,24.4261529256
11790.0,11.9536762339,22.6784057614
11820.0,12.3020094716,21.4387794029
11850.0,12.8319352803,22.335616786
11880.0,13.523131988,20.0318576308
11910.0,14.3732343655,18.623359281
11940.0,15.3846298581,15.5008332438
11970.0,16.4889914675,13.9394818634
12000.0,17.6860515623,11.2353391111
12030.0,18.9269444428,8.9079268212
12060.0,20.1379301704,6.10465471709
12090.0,21.2064943597,3.25133851467
12120.0,21.5391190335,3.67592234342
12150.0,21.4891055491,0.862942099205
12180.0,22.0734364127,-2.12492846221
12210.0,24.2226692246,-2.49662575006
12240.0,23.7203634031,-4.85939197807
12270.0,24.1263671602,-6.0058075236
12300.0,24.7906963159,-3.46685134892
12330.0,24.543915333,-2.3051070251
12360.0,24.2893224182,-3.772063774
12390.0,23.8856147151,-1.60526939047
12420.0,23.0535841451,1.05501796653
12450.0,22.0084018147,3.70711912935
12480.0,21.4705171816,4.63516647323
12510.0,20.673407326,8.99787756044
12540.0,19.6872957281,12.6884918361
12570.0,18.5369956792,9.79556586484
12600.0,17.6755503287,12.7406705883
12630.0,17.3842924059,12.7422227552
12660.0,16.7148765401,13.8478152816
12690.0,16.2598427552,14.9286895613
12720.0,15.7076604352,16.2816608811
12750.0,15.4371353272,15.5502811036
12780.0,15.1509222289,17.4879177796
12810.0,14.8875628957,16.479901093
12840.0,14.6294865994,18.9046404232
12870.0,14.3752419839,21.1158684836
12900.0,14.1323780231,21.8757032354
12930.0,13.8582948635,22.8470857341
12960.0,13.5018256107,23.1851300474
12990.0,13.2125922873,24.8478063381
13020.0,12.8689832116,24.0394785012
13050.0,12.5566119131,25.5363471851
13080.0,12.2717596524,24.2178124291
13110.0,12.0010581696,25.3382170504
13140.0,11.7949609034,29.2522609843
13170.0,11.7373208072,26.2142186488
13200.0,11.752592962,29.1430739192
13230.0,11.9686055377,23.66141475
13260.0,12.315082001,23.6273378709
13290.0,12.8386043499,20.6304901958
13320.0,13.5285227418,20.7256293418
13350.0,14.373388239,18.6601291407
13380.0,15.3659577257,15.9393845783
13410.0,16.476009128,12.9004867261
13440.0,17.6673915388,11.3632007484
13470.0,18.9013346205,8.45463193085
13500.0,20.1255566483,5.90502834812
13530.0,21.3219588457,5.09837781088
13560.0,22.4389947391,-0.0799052628482
13590.0,23.4004462961,1.76788085148
13620.0,24.179230245,-0.599522561071
13650.0,24.8027285956,-0.37165024346
13680.0,25.2217946094,1.65469591369
13710.0,25.4271900112,0.703057592202
13740.0,25.3799221535,0.923757334548
13770.0,25.1292457483,2.35504347457
13800.0,24.6592992544,5.51433497811
13830.0,24.0486656807,4.26453897405
13860.0,23.2471703853,5.98194935601
13890.0,22.4187192587,12.1118977163
13920.0,21.4721013331,14.8671892885
13950.0,20.6104394506,13.8632010447
13980.0,19.7393956538,14.2189077729
14010.0,18.8614433657,18.1952458571
14040.0,18.0824273617,17.3145986877
14070.0,17.354199739,17.5800801924
14100.0,16.7168141731,18.2119592025
14130.0,16.1854261552,19.0497321002
14160.0,15.7355984028,20.6606895076
14190.0,15.3586589901,17.9123314986
14220.0,15.0413668882,19.2875798459
14250.0,14.7664111452,21.3551777674
14280.0,14.5147103461,24.4750514167
14310.0,14.2688100109,24.3385000483
14340.0,14.0138556455,23.4046945645
14370.0,13.7410231601,24.0680339273
14400.0,13.4449441347,24.5022025124
14430.0,13.1285489123,27.1681154867
14460.0,12.8001236463,29.2352600176
14490.0,12.4748013785,31.9266900853
14520.0,12.1729670967,28.6539652002
14550.0,11.9189030879,29.0325899675
14580.0,11.7387803087,28.9603374673
14610.0,11.6594400899,27.1545230031
14640.0,11.7058423223,26.6503804053
14670.0,11.8991047287,25.6988302545
14700.0,12.2546235298,25.2528211068
14730.0,12.7807258587,26.3206398754
14760.0,13.4772636431,24.9692438835
14790.0,14.3353016291,23.4026173066
14820.0,15.3367896247,20.5434563916
14850.0,16.4552691313,16.6729880749
14880.0,17.6570264247,15.5100503133
14910.0,18.902499059,7.72455225599
14940.0,20.1483259674,8.13489132095
14970.0,21.3496925731,2.50106068727
15000.0,22.4624622408,2.05382167634
15030.0,23.4457657213,-2.63564564986
15060.0,24.264116666,-0.916925735886
15090.0,24.8892637542,0.891710567771
15120.0,25.3015688204,-2.48582086514
15150.0,25.4913516603,0.434241355319
15180.0,25.458489381,2.63564841872
15210.0,25.2130268595,5.98031049358
15240.0,24.774145569,7.67562417113
15270.0,24.1679106379,11.0873131925
15300.0,23.4263798773,13.8826586702
15330.0,22.5874014119,15.5257139781
15360.0,21.6842877217,19.5401350723
15390.0,20.7644069298,25.0878200814
15420.0,19.8528063789,24.694818596
15450.0,18.9780178781,28.9949214725
15480.0,18.1770757547,32.7687028454
15510.0,17.4547797523,33.631400292
15540.0,16.8226045439,37.5665434394
15570.0,16.2814158826,33.9763123645
15600.0,15.8279484851,34.7904531238
15630.0,15.4489310283,38.2965288026
15660.0,15.1279159446,39.4292232151
15690.0,14.8523507281,40.6101670423
15720.0,14.5907717685,41.5319871669
15750.0,14.3421993809,40.5323762239
15780.0,14.0740419247,40.9020085179
15810.0,13.7810785634,41.51615391
15840.0,13.5111075053,43.5365136896
15870.0,13.1841139828,39.4567987916
15900.0,12.8274407443,38.7853783347
15930.0,12.463143767,40.3105259373
15960.0,12.0245250496,40.5830701908
15990.0,11.6264119419,40.5057817414
16020.0,10.999031803,40.2232363279
16050.0,9.97726424544,39.5445147282
16080.0,8.51591606247,35.6554066625
16110.0,8.53674754053,36.630599668
16140.0,8.78327735879,36.3269056122
16170.0,9.62037845523,32.8757854849
16200.0,10.623934825,36.2942522975
16230.0,10.4384203219,32.1815217652
16260.0,11.4733239596,32.9703390323
16290.0,11.9030723341,27.5067278611
16320.0,14.5629160949,26.5512997809
16350.0,14.7467291946,24.5884672686
16380.0,14.9199358132,21.0930988302
16410.0,15.9166084834,21.7422959763
16440.0,16.146368102,20.5056464651
16470.0,17.5660409457,18.7379885264
16500.0,18.0492459147,17.3341354938
16530.0,20.6783134409,15.1680898689
16560.0,19.0980269413,16.6695582639
16590.0,20.2074288262,14.9290109191
16620.0,19.5052987071,16.1135976754
16650.0,18.9356485938,17.735558601
16680.0,17.4543611502,21.2628713412
16710.0,16.47717788,23.5928137633
16740.0,15.0757469791,24.6846653262
16770.0,14.1548904192,25.6705366873
16800.0,12.7753973268,25.449548181
16830.0,12.1883682452,27.3696895739
16860.0,11.2791434032,30.2386028284
16890.0,10.6940060386,31.1032250408
16920.0,10.5228218133,32.7412638032
16950.0,9.42008176282,33.4149233777
16980.0,8.20686293978,32.330361902
17010.0,7.75484314336,35.4995011333
17040.0,7.06534700427,38.2088312235
17070.0,8.22486396478,37.1735688219
17100.0,6.54957505727,37.2112763874
17130.0,5.87306143899,39.1431992793
17160.0,4.80945051735,38.4022044339
17190.0,4.50607463854,39.5072729623
17220.0,3.99385739646,41.0211948354
17250.0,4.4484854543,43.7445237815
17280.0,4.45161018178,45.6333838424
17310.0,5.37345244405,46.00375546
17340.0,4.8550551447,46.6041076375
17370.0,4.76482682599,47.1110570194
17400.0,4.25092444287,46.3234615551
17430.0,3.38378137407,48.2861367516
17460.0,3.74045483739,54.5222303255
17490.0,3.65205707343,54.6047296356
17520.0,3.58639276149,58.5684931979
17550.0,4.06727292186,52.7795420469
17580.0,5.40220365833,55.5023917549
17610.0,5.76148756093,53.3516462445
17640.0,6.95569473438,51.5129560644
17670.0,7.36958914897,48.8383356736
17700.0,7.97989391661,49.9393131852
17730.0,8.87935360321,41.9781951989
17760.0,10.5077765754,41.6302297543
17790.0,11.7366756386,39.2824158381
17820.0,13.4730533214,37.68469493
17850.0,14.5945175992,34.4159247313
17880.0,15.9169052613,32.8717818426
17910.0,16.437343076,31.7796571077
17940.0,16.6992470292,30.1527297258
17970.0,16.876199644,38.0179440774
18000.0,17.0671770488,30.0497409942
18030.0,17.5900195539,28.1522419627
18060.0,17.748462447,32.5131988407
18090.0,17.0181299543,29.0695827655
18120.0,16.0634371099,37.4417430827
18150.0,16.2768693215,34.1997967237
18180.0,15.1944026078,35.6767761926
18210.0,14.7210515544,34.9562613646
18240.0,13.6894736893,34.6249180815
18270.0,13.3014213917,34.2279761707
18300.0,12.2974660625,33.3282859561
18330.0,11.9126659392,36.34353551
18360.0,11.1305826187,40.0604294958
18390.0,10.7998982874,37.3960858954
18420.0,9.70093777203,39.5321939432
18450.0,8.68194957972,41.2938197497
18480.0,7.5409601264,41.4326142213
18510.0,7.7337205625,40.5165936359
18540.0,7.35431423205,40.7962714568
18570.0,6.50836832652,38.5425320632
18600.0,5.2525936229,43.4904833458
18630.0,5.27213097029,45.5039591131
18660.0,5.7525623235,44.3820501238
18690.0,5.06986717989,46.2527385999
18720.0,4.09030570468,48.7785511791
18750.0,3.32882887341,52.9577646826
18780.0,3.62615882163,57.1963795675
18810.0,2.38120067793,57.0683364215
18840.0,2.56921341638,58.816947377
18870.0,1.86136876591,61.4955954153
18900.0,2.76648828986,58.5057610086
18930.0,3.6573879311,59.1015522452
18960.0,3.61530419914,58.9175297101
18990.0,4.40436676618,56.5373970727
19020.0,4.96831095961,51.5787247357
19050.0,6.02101009294,52.4603287451
19080.0,6.37982560829,46.8389779143
19110.0,6.62949518755,48.4695914037
19140.0,7.80812136195,47.9355639155
19170.0,10.7378524792,35.8148550677
19200.0,12.0239321069,32.2805485608
19230.0,13.2631634948,28.1036245
19260.0,13.5783214004,27.542278603
19290.0,14.9267840578,26.9916155933
19320.0,15.7034414751,25.5172712033
19350.0,16.5049969091,20.4591693941
19380.0,17.9408860927,18.1867576393
19410.0,20.2659366587,14.2546323987
19440.0,20.5876976386,13.2259995639
19470.0,21.4747739522,11.6489899735
19500.0,21.2838376957,14.222652932
19530.0,22.2882234312,10.8872583564
19560.0,21.0222582052,16.6286110973
19590.0,20.9134318376,16.8906484476
19620.0,20.0710450299,17.8294677418
19650.0,20.2909710876,21.5390601972
19680.0,19.3213213873,21.7686420748
19710.0,18.8867437642,22.9828064046
19740.0,18.0532926458,23.8785865047
19770.0,16.9015814906,28.9638375466
19800.0,15.5395161666,31.3326434375
19830.0,15.2587488904,29.4514846489
19860.0,14.4698975352,32.4672344811
19890.0,15.0895836253,32.6897700283
19920.0,14.9585677431,33.4743589278
19950.0,14.900422015,34.0731009251
19980.0,13.9239963879,36.8736267859
20010.0,13.5171453697,38.6012069494
20040.0,13.5819724043,43.7808003508
20070.0,12.3079146662,41.3603409571
20100.0,11.91625677,43.33243967
20130.0,12.0279113163,41.2333877402
20160.0,11.384185491,45.2907584512
20190.0,10.3449081352,44.0854218246
20220.0,9.12004093802,42.9726200986
20250.0,10.0375350598,41.7224356458
20280.0,10.0937346072,45.3659319919
20310.0,9.41056741537,45.246637993
20340.0,9.17249498006,45.2253083529
20370.0,8.39665472973,44.5156865853
20400.0,8.37085914193,42.6846763812
20430.0,7.42256045149,41.6166984663
20460.0,6.61693779796,43.3704993411
20490.0,6.87171134092,41.0853405062
20520.0,6.7306830575,43.528137604
20550.0,7.09206923008,41.7909587757
20580.0,8.53699158365,42.6290192553
20610.0,10.1827619481,33.5804206084
20640.0,12.7249621131,34.2233842467
20670.0,14.4471575394,28.8569780247
20700.0,15.7970486632,24.6828226073
20730.0,17.5446489728,19.9918183648
20760.0,19.3245378951,17.3503301495
20790.0,19.8248373391,15.3292052837
20820.0,20.3081867995,14.7616782182
20850.0,20.1555596082,14.4059252633
20880.0,19.5205642043,16.233832231
20910.0,19.4491522185,19.5448688525
20940.0,17.6981925443,18.9213944689
20970.0,17.2908716137,18.2908409673
21000.0,16.8081792798,24.6462962718
21030.0,16.395367276,23.7732359835
21060.0,15.2558614481,27.1161715646
21090.0,14.5993168719,26.5734151952
21120.0,13.537671384,31.1499023034
21150.0,13.1312861712,30.8515310068
21180.0,11.9938892347,30.5826581397
21210.0,11.239172814,36.0249702751
21240.0,9.83325986856,37.6141400874
21270.0,8.83395975333,46.5147798603
21300.0,8.39943287378,46.2332189891
21330.0,8.17243362127,45.2817246204
21360.0,8.00887937353,59.1675362129
21390.0,8.5862815747,48.2924677079
21420.0,6.93546264595,47.4167476523
21450.0,7.13797732305,55.1758862314
21480.0,7.21651951498,56.6515950156
21510.0,7.3987104168,48.0151108889
21540.0,7.30637937493,50.0042756969
21570.0,7.64602408264,50.5275003293
21600.0,8.65733778665,46.7355328048
21630.0,9.40309191532,45.0199155479
21660.0,9.53930062009,44.1978437967
21690.0,8.07015743372,44.6576727467
21720.0,7.50191654976,44.3604001331
21750.0,7.87156147154,45.0396760962
21780.0,8.12836917381,44.435366415
21810.0,8.79829184148,45.5712566101
21840.0,8.10614396941,44.5534998023
21870.0,6.79056873043,42.1732549633
21900.0,8.09304208883,42.2345615832
21930.0,7.98109401165,42.838621017
21960.0,8.14885871309,40.4739915253
21990.0,10.4542052266,37.7274951285
22020.0,10.7511903153,37.1707385335
22050.0,12.4386293849,33.792719291
22080.0,11.8236397162,29.2205913683
22110.0,13.4333954026,29.2034028678
22140.0,14.048291506,30.5075826464
22170.0,15.2643667514,29.1740065965
22200.0,15.9935806288,26.2061113269
