Time,Temp,RH
20460.0,3.64978603874,54.4013217817
20490.0,4.49103746112,55.4116790175
20520.0,5.56182570211,52.0077808578
20550.0,5.95752134233,55.8832900301
20580.0,7.42950601696,51.3866045538
20610.0,8.37760967245,52.7620233107
20640.0,9.48937085513,46.2403232115
20670.0,9.7778913764,49.0570593239
20700.0,11.6341683094,43.035505866
20730.0,12.4661983972,45.5513365803
20760.0,14.3490469233,37.9447728977
20790.0,15.2664044728,31.922380386
20820.0,16.6958265135,26.8817190998
20850.0,17.2996780991,24.7008565425
20880.0,17.9830858631,21.6799753921
20910.0,17.6462020266,26.5645161178
20940.0,18.9794531021,19.3779536598
20970.0,17.2664957271,23.2254788487
21000.0,16.3938114896,27.9894534231
21030.0,15.3751961746,31.1090398652
21060.0,13.9109289102,33.9836676016
21090.0,13.1256204022,35.695755476
21120.0,12.5374794135,36.1306323075
21150.0,11.5532240245,34.0453149983
21180.0,11.1885604297,35.7801025316
21210.0,8.74435251373,39.4350598413
21240.0,8.27908267094,45.4473699725
21270.0,6.75692233731,42.4736978034
21300.0,7.23924900798,43.1084748756
21330.0,7.28512599286,42.9366497913
21360.0,6.92624240316,45.9826450574
21390.0,5.69330825788,47.2423217348
21420.0,5.94114611539,42.9091982227
21450.0,5.80325267944,40.4536562402
21480.0,4.7340220177,41.6737947821
21510.0,3.1346122654,41.7308156521
21540.0,2.68292097052,44.9651758674
21570.0,1.82858493709,49.0575023767
21600.0,1.60329075031,49.3543170637
21630.0,0.696811037092,48.5348376804
21660.0,2.23394816721,46.1866674653
21690.0,3.04725240346,48.0993561919
21720.0,2.16580693624,48.4658072354
21750.0,0.710998083839,51.193264876
21780.0,0.546425958392,52.9904955597
21810.0,0.0689000595449,52.8988033024
21840.0,0.874161197637,51.1574114607
21870.0,1.39264645454,50.9623274484
21900.0,1.58296397973,52.0448302982
21930.0,1.41451863795,54.3855734197
21960.0,2.66597622427,48.7756041171
21990.0,4.47813997831,45.4091863751
22020.0,4.86364651685,42.4665259562
22050.0,6.19365142033,39.4783595418
