Time,DNI,GHI
3390.0,85.6478905585,0.0
3420.0,67.7749438153,0.0
3450.0,60.0711864437,0.0
3480.0,24.3128293849,0.0
3510.0,64.0100644764,0.0
3540.0,116.144641609,0.0
3570.0,44.8448898466,0.0
3600.0,50.1467837533,0.0
3630.0,6.2382699206,0.0
3660.0,6.6467610025,0.0
3690.0,6.58000982686,0.0
3720.0,3.44586402062,0.0
3750.0,4.41897867252,0.0
3780.0,3.87843615706,0.0
3810.0,2.64976545917,0.0
3840.0,1.99227629268,0.0
3870.0,774.303294723,122.420426145
3900.0,4.29061137594,0.0
3930.0,0.111197936708,0.0
3960.0,0.551450635375,0.0
3990.0,2.64149726151,0.0
4020.0,24.0552241674,0.0
4050.0,5.75419490579,0.0
4080.0,99.6424863203,0.0
4110.0,4.73141404071,0.0
4140.0,0.927011735657,0.0
4170.0,29.1134500976,0.0
4200.0,103.595581633,0.0
4230.0,94.5799722521,0.0
4260.0,84.3656552308,0.0
4290.0,140.774525175,0.0
4320.0,206.31531307,0.0
4350.0,80.9752992801,0.0
4380.0,137.308475837,0.0
4410.0,5.36127884677,0.0
4440.0,2.81400089901,0.0
4470.0,32.2994143668,0.0
4500.0,5.06067979046,0.0
4530.0,31.4841696815,0.0
4560.0,88.8460256798,0.0
4590.0,553.533997885,0.0
4620.0,145.168428276,0.0
4650.0,6.41842141104,0.0
4680.0,42.2014091814,0.0
4710.0,4.7398002787,0.0
4740.0,588.951898521,95.922403561
4770.0,3.91948591295,0.0
4800.0,-1.12463372655,0.0
4830.0,3.28673981616,0.0
4860.0,11.6906153191,0.0
4890.0,46.7297762676,0.0
4920.0,13.4907059556,0.0
4950.0,4.69600039525,0.0
4980.0,134.397950567,166.185066307
5010.0,162.984636497,171.930972821
5040.0,259.529199255,179.006026162
5070.0,487.368884532,167.216187232
5100.0,6.32486559793,0.0
5130.0,27.7676422785,0.0
5160.0,30.9703596819,0.0
5190.0,44.2519750752,0.0
5220.0,44.4412168041,0.0
5250.0,43.0004167149,0.0
5280.0,4.56133481406,0.0
5310.0,721.080335631,108.636462491
5340.0,33.6724240884,0.0
5370.0,38.5874056904,0.0
5400.0,3.77839648656,0.0
5430.0,6.16313458424,0.0
5460.0,6.65392888041,0.0
5490.0,4.95428687814,0.0
5520.0,6.50824463279,0.0
5550.0,1.35880168863,0.0
5580.0,-2.14586633403,0.0
5610.0,-4.6777662369,0.0
5640.0,-1.36488502305,0.0
5670.0,-0.0206888816747,0.0
5700.0,-0.775244361863,0.0
5730.0,-1.80758473357,0.0
5760.0,-1.4609436425,0.0
5790.0,-12.8411745346,0.0
5820.0,0.825547091387,0.0
5850.0,59.8030451711,0.0
5880.0,464.92108265,0.0
5910.0,110.527811584,0.0
5940.0,129.105776412,0.0
5970.0,81.927761867,0.0
6000.0,124.400689683,0.0
6030.0,118.373622892,0.0
6060.0,111.201478545,0.0
6090.0,78.6844979154,0.0
6120.0,4.96582401938,0.0
6150.0,4.09387905655,0.0
6180.0,167.6791953,108.133421067
6210.0,104.96856981,21.6624580107
6240.0,166.672842788,120.841061938
6270.0,1.55467182413,0.0
6300.0,0.823877632242,0.0
6330.0,-2.06425105603,0.0
6360.0,-1.62764937428,0.0
6390.0,5.06052260799,0.0
6420.0,5.37605547286,0.0
6450.0,78.5027394557,0.0
6480.0,46.1780650071,0.0
6510.0,26.0367436427,0.0
6540.0,5.10296066061,0.0
6570.0,5.74877362151,0.0
6600.0,6.37585779379,0.0
6630.0,5.05373104523,0.0
6660.0,5.82732120046,0.0
6690.0,3.8712184582,0.0
6720.0,2.63778042339,0.0
6750.0,3.22113184287,0.0
6780.0,14.0614640676,0.0
6810.0,4.40851670607,0.0
6840.0,5.69573507453,0.0
6870.0,40.5672430296,0.0
6900.0,2.67474517412,0.0
6930.0,5.45552629478,0.0
6960.0,18.8422238677,0.0
6990.0,5.22958191562,0.0
7020.0,80.7378389122,0.0
7050.0,6.62876812315,0.0
7080.0,66.1413858483,0.0
7110.0,116.169753304,0.0
7140.0,121.45817871,0.0
7170.0,101.316994019,0.0
7200.0,39.4453766157,0.0
7230.0,5.8304493703,0.0
7260.0,81.0190303007,0.0
7290.0,74.2905634005,0.0
7320.0,11.6637937554,0.0
7350.0,1.29081890167,0.0
7380.0,19.2682291594,0.0
7410.0,0.00800469475953,0.0
7440.0,1.11887555372,0.0
7470.0,61.6268525456,0.0
7500.0,25.5652860871,0.0
7530.0,31.1541859315,0.0
7560.0,3.41564144911,0.0
7590.0,-1.60820858247,0.0
7620.0,166.955325671,91.8326309868
7650.0,-0.416986381188,0.0
7680.0,-1.46249942955,0.0
7710.0,-14.3730736189,0.0
7740.0,-2.3708832677,0.0
7770.0,-2.25131552177,0.0
7800.0,-0.219858186361,0.0
7830.0,-0.6835839859,0.0
7860.0,-2.02715284874,0.0
7890.0,-1.61935201934,0.0
7920.0,0.938602825138,0.0
7950.0,6.47630560158,0.0
7980.0,91.603451123,0.0
8010.0,43.6651093892,0.0
8040.0,148.388615117,0.0
8070.0,612.67396492,0.0
8100.0,85.2580283426,0.0
8130.0,6.37733193675,0.0
8160.0,4.51495555552,0.0
8190.0,1.08485991516,0.0
8220.0,0.875034930953,0.0
8250.0,29.9088479418,0.0
8280.0,165.880821715,0.0
8310.0,8.37680459782,0.0
8340.0,106.404815526,0.0
8370.0,107.376553404,0.0
8400.0,172.233778169,0.0
8430.0,561.658899009,0.0
8460.0,457.720459202,0.0
8490.0,647.97585422,0.0
8520.0,144.194570578,0.0
8550.0,142.921813249,0.0
8580.0,155.290777542,0.0
8610.0,860.357764595,0.0
8640.0,612.933583548,0.0
8670.0,85.409415656,0.0
8700.0,47.7221892458,0.0
8730.0,29.0573688978,0.0
8760.0,70.7004079029,0.0
8790.0,5.66122764652,0.0
8820.0,4.08537025776,0.0
8850.0,4.94676945992,0.0
8880.0,78.9725982686,0.0
8910.0,596.19540493,0.0
8940.0,196.635477587,0.0
8970.0,337.263939281,0.0
9000.0,664.622601261,0.0
9030.0,106.272615193,0.0
9060.0,162.647693709,104.177029958
9090.0,5.89710249284,0.0
9120.0,67.3897604746,0.0
9150.0,100.413376015,0.0
9180.0,114.822283612,0.0
9210.0,66.4022001769,0.0
9240.0,97.8759277918,0.0
9270.0,147.720808258,0.0
9300.0,162.737151519,0.0
9330.0,88.2493432318,0.0
9360.0,66.2584930426,0.0
9390.0,4.07423646162,0.0
9420.0,3.4505544316,0.0
9450.0,0.579366867678,0.0
9480.0,2.61682350436,0.0
9510.0,0.883120655744,0.0
9540.0,1.60740081865,0.0
9570.0,0.670171113347,0.0
9600.0,1.65711872497,0.0
9630.0,38.6535771706,0.0
9660.0,4.17962758567,0.0
9690.0,4.82887889698,0.0
9720.0,5.1137830041,0.0
9750.0,3.9042846193,0.0
9780.0,5.96657361097,0.0
9810.0,3.05486885495,0.0
9840.0,97.7531109959,0.0
9870.0,4.97654858555,0.0
9900.0,25.9069588176,0.0
9930.0,123.670815814,0.0
9960.0,127.543410449,0.0
9990.0,67.4239782327,0.0
10020.0,71.4434418462,0.0
10050.0,145.324065142,0.0
10080.0,200.95805678,0.0
10110.0,220.107654581,0.0
10140.0,34.3948655868,0.0
10170.0,42.6296726504,0.0
10200.0,126.098982634,0.0
10230.0,129.227093252,0.0
10260.0,51.3497895371,0.0
10290.0,4.66850426713,0.0
10320.0,2.18009421935,0.0
10350.0,3.24551641633,0.0
10380.0,4.06435672101,0.0
10410.0,3.11815554611,0.0
10440.0,5.94316338232,0.0
10470.0,11.8135591556,0.0
10500.0,463.742686913,94.8378404876
10530.0,3.16166679136,0.0
10560.0,5.58640655819,0.0
10590.0,4.02299388662,0.0
10620.0,0.777795283772,0.0
10650.0,3.53014635559,0.0
10680.0,3.4026767819,0.0
10710.0,3.93123322806,0.0
10740.0,40.0382575531,0.0
10770.0,131.684664606,0.0
10800.0,6.33985480659,0.0
10830.0,0.357108901624,0.0
10860.0,38.3711171567,0.0
10890.0,18.6178845918,0.0
10920.0,38.3238113994,0.0
10950.0,4.7666981334,0.0
10980.0,3.34458002913,0.0
11010.0,6.39011672054,0.0
11040.0,21.8189271294,0.0
11070.0,6.26160225896,0.0
11100.0,6.04226863176,0.0
11130.0,6.06505009627,0.0
11160.0,5.34186496701,0.0
11190.0,1.49435071145,0.0
11220.0,1.30442418699,0.0
11250.0,5.86404527314,0.0
11280.0,2.13454722521,0.0
11310.0,4.68759044979,0.0
11340.0,3.99478678807,0.0
11370.0,5.73579291317,0.0
11400.0,6.15640028329,0.0
11430.0,5.43480618554,0.0
11460.0,5.74750033473,0.0
11490.0,59.3094104408,0.0
11520.0,106.419956529,0.0
11550.0,6.66322442659,0.0
11580.0,37.8304738852,0.0
11610.0,33.4896296607,0.0
11640.0,56.1197464878,0.0
11670.0,5.50358398574,0.0
11700.0,56.3278118948,0.0
11730.0,3.57378028866,0.0
11760.0,1.7249667573,0.0
11790.0,4.66539863407,0.0
11820.0,140.167408972,0.0
11850.0,415.900707891,0.0
11880.0,607.023322024,0.0
11910.0,47.7318757497,0.0
11940.0,571.560774678,103.066178425
11970.0,124.868925822,0.0
12000.0,71.1744511074,0.0
12030.0,806.512373996,284.886119701
12060.0,24.6750584209,0.0
12090.0,475.24029511,148.868694339
12120.0,505.556374285,158.483892649
12150.0,182.839751472,165.285626953
12180.0,251.722936092,177.784529398
12210.0,548.931514768,186.817583236
12240.0,188.550344432,189.046524575
12270.0,495.395742137,194.801559781
12300.0,170.625512991,136.688263144
12330.0,111.835586782,176.122196956
12360.0,41.567867474,67.4695006039
12390.0,110.559332406,172.096336372
12420.0,73.1296091161,162.442558439
12450.0,139.443811732,146.207561359
12480.0,6.33803020319,0.0
12510.0,88.8705830528,0.0
12540.0,4.62384585209,0.0
12570.0,2.52277393315,0.0
12600.0,6.25669078042,0.0
12630.0,5.43977824587,0.0
12660.0,111.517190191,0.0
12690.0,119.121308842,0.0
12720.0,161.874545254,0.0
12750.0,170.220487695,0.0
12780.0,602.972775617,0.0
12810.0,246.329197313,0.0
12840.0,6.40814521524,0.0
12870.0,33.469715106,0.0
12900.0,80.1665925866,0.0
12930.0,39.5347925676,0.0
12960.0,160.537672631,0.0
12990.0,248.454930695,0.0
13020.0,152.478624066,0.0
13050.0,54.3113813569,0.0
13080.0,230.326357552,0.0
13110.0,48.454049854,0.0
13140.0,111.418780576,0.0
13170.0,60.3491073066,0.0
13200.0,61.4672393795,0.0
13230.0,63.2600169402,0.0
13260.0,47.662193391,0.0
13290.0,6.38546081785,0.0
13320.0,61.0072418447,0.0
13350.0,16.5812881471,0.0
13380.0,175.052043829,88.021938871
13410.0,46.8998667821,0.0
13440.0,4.65185374147,0.0
13470.0,113.067229846,0.0
13500.0,17.6367641798,0.0
13530.0,5.01261520459,0.0
13560.0,0.126855260743,0.0
13590.0,-1.14922607085,0.0
13620.0,-1.55171103498,0.0
13650.0,1.50332106122,0.0
13680.0,1.34011423694,0.0
13710.0,0.586983176383,0.0
13740.0,2.5378538469,0.0
13770.0,6.57863070387,0.0
13800.0,31.6286276324,0.0
13830.0,4.43265207196,0.0
13860.0,60.3613923702,0.0
13890.0,486.212233045,0.0
13920.0,158.135274953,0.0
13950.0,30.9698941011,0.0
13980.0,1.2512929126,0.0
14010.0,25.7562796491,0.0
14040.0,39.0255760086,0.0
14070.0,13.6311913803,0.0
14100.0,0.336331396471,0.0
14130.0,1.21166301718,0.0
14160.0,2.01760869623,0.0
14190.0,55.1924974983,0.0
14220.0,73.4922472921,0.0
14250.0,4.03587137601,0.0
14280.0,5.60850796364,0.0
14310.0,31.9415785721,0.0
14340.0,4.38257822613,0.0
14370.0,50.8347754764,0.0
14400.0,33.7375853847,0.0
14430.0,106.377777072,0.0
14460.0,39.953700479,0.0
14490.0,6.6443441641,0.0
14520.0,46.6894511293,0.0
14550.0,5.69546146915,0.0
14580.0,3.38194451841,0.0
14610.0,0.636583033796,0.0
14640.0,2.88931116921,0.0
14670.0,38.1969886829,0.0
14700.0,1.39691570653,0.0
14730.0,1.79217185433,0.0
14760.0,5.3378111273,0.0
14790.0,19.483870069,0.0
14820.0,114.704603113,50.6418742717
14850.0,173.107699674,106.986689094
14880.0,283.223115879,118.71253557
14910.0,43.5813143144,0.0
14940.0,65.2359085417,0.0
14970.0,3.91875742407,0.0
15000.0,0.55050081523,0.0
15030.0,3.30125997277,0.0
15060.0,-0.437229518154,0.0
15090.0,9.07189649704,0.0
15120.0,76.9376983551,0.0
15150.0,40.1446771921,0.0
15180.0,425.905334766,189.616894436
15210.0,562.490943245,181.613443996
15240.0,183.896584722,0.0
15270.0,619.442618268,171.794503663
15300.0,201.888260185,188.220628717
15330.0,498.710936523,149.538646713
15360.0,466.172226703,195.661595249
15390.0,165.015733986,0.0
15420.0,110.038856633,0.0
15450.0,5.95714899049,0.0
15480.0,1.14600791613,0.0
15510.0,3.33758135186,0.0
15540.0,3.62732104373,0.0
15570.0,3.97658365567,0.0
15600.0,22.0987813256,0.0
15630.0,31.6473003773,0.0
15660.0,14.7843811915,0.0
15690.0,4.81130455494,0.0
15720.0,4.73543961748,0.0
15750.0,6.37412873123,0.0
15780.0,28.0429081576,0.0
15810.0,36.4068345679,0.0
15840.0,2.46704152197,0.0
15870.0,6.01277706163,0.0
15900.0,18.6492759674,0.0
15930.0,126.951546439,0.0
15960.0,148.232355741,0.0
15990.0,510.677641073,0.0
16020.0,129.9986544,0.0
16050.0,116.128279764,0.0
16080.0,31.1821828434,0.0
16110.0,2.16942567735,0.0
16140.0,2.05697236505,0.0
16170.0,-0.375758518635,0.0
16200.0,-0.545633224558,0.0
16230.0,-0.645533579265,0.0
16260.0,218.625895945,87.1592992001
16290.0,192.765184845,93.0894900606
16320.0,202.20960856,104.127634136
16350.0,-2.20657652652,0.0
16380.0,-1.87992676441,0.0
16410.0,-1.23364886599,0.0
16440.0,-1.44961407348,0.0
16470.0,-2.36386916128,0.0
16500.0,1.81391761626,0.0
16530.0,1.35372594682,0.0
16560.0,-0.356346405074,0.0
16590.0,1.53403890256,0.0
16620.0,1.93025512729,0.0
16650.0,-1.95080220643,0.0
16680.0,-0.576654643144,0.0
16710.0,-1.1541278027,0.0
16740.0,-2.09524128822,0.0
16770.0,2.0955586231,0.0
16800.0,-0.605433048122,0.0
16830.0,2.65393746424,0.0
16860.0,1.93544883848,0.0
16890.0,-0.277071268945,0.0
16920.0,-1.95502413838,0.0
16950.0,-0.311851820198,0.0
16980.0,-8.33346977785,0.0
17010.0,-1.23617942063,0.0
17040.0,-0.977231948518,0.0
17070.0,-0.675984201228,0.0
17100.0,3.48842669926,0.0
17130.0,0.800515605632,0.0
17160.0,4.91128204436,0.0
17190.0,4.10888547313,0.0
17220.0,45.840952323,0.0
17250.0,3.98524500981,0.0
17280.0,2.62410964944,0.0
17310.0,1.38775861496,0.0
17340.0,1.27286934752,0.0
17370.0,-1.65044584209,0.0
17400.0,-1.09984534315,0.0
17430.0,2.36648851113,0.0
17460.0,33.8361963196,0.0
17490.0,48.0900554106,0.0
17520.0,75.6686390403,0.0
17550.0,121.989730363,0.0
17580.0,35.3962374621,0.0
17610.0,98.3611832981,0.0
17640.0,44.3829095896,0.0
17670.0,118.852658241,0.0
17700.0,143.331148637,95.6231016518
17730.0,43.4151809614,0.0
17760.0,43.0979588853,0.0
17790.0,61.1875954412,0.0
17820.0,93.3313227077,0.0
17850.0,6.19901993534,0.0
17880.0,4.84222489601,0.0
17910.0,1.96108480324,0.0
17940.0,5.75533880979,0.0
17970.0,19.2316797677,0.0
18000.0,20.3352047673,0.0
18030.0,36.2207780485,0.0
18060.0,6.27291329508,0.0
18090.0,4.50293621924,0.0
18120.0,5.34560224526,0.0
18150.0,33.0143905086,0.0
18180.0,3.97873574179,0.0
18210.0,-1.87360084489,0.0
18240.0,-2.06574194695,0.0
18270.0,-1.86676010842,0.0
18300.0,4.72587729373,0.0
18330.0,44.5934941269,0.0
18360.0,6.5169878386,0.0
18390.0,32.8615097709,0.0
18420.0,2.08491980561,0.0
18450.0,2.39447822796,0.0
18480.0,3.1070445994,0.0
18510.0,2.20064609834,0.0
18540.0,20.4411871992,0.0
18570.0,123.083087859,0.0
18600.0,542.764107525,0.0
18630.0,51.5374049138,0.0
18660.0,42.1806622,0.0
18690.0,123.002266362,0.0
18720.0,92.3418508283,0.0
18750.0,5.37008420761,0.0
18780.0,5.25664406552,0.0
18810.0,51.2969060533,0.0
18840.0,37.7051457005,0.0
18870.0,4.09547376525,0.0
18900.0,6.14325899727,0.0
18930.0,94.9176332785,0.0
18960.0,99.8715551063,0.0
18990.0,53.2327781238,0.0
19020.0,5.08668365113,0.0
19050.0,52.4966272279,0.0
19080.0,131.731822305,0.0
19110.0,169.623555168,0.0
19140.0,122.529743087,85.2004566319
19170.0,362.858322197,0.0
19200.0,134.773338355,0.0
19230.0,75.9329532198,0.0
19260.0,481.382857999,0.0
19290.0,524.712024124,0.0
19320.0,60.9332991604,0.0
19350.0,92.2276495433,0.0
19380.0,516.428538148,0.0
19410.0,60.9006555192,0.0
19440.0,22.5845868754,0.0
19470.0,95.2054176854,151.768903209
19500.0,65.7719224072,169.114264391
19530.0,29.2588818137,27.9832229934
19560.0,61.9109172885,84.0592824233
19590.0,31.6755555982,24.4760078801
19620.0,150.383179214,100.802719311
19650.0,5.04996831696,0.0
19680.0,3.32774404471,0.0
19710.0,4.79615979241,0.0
19740.0,50.688020552,0.0
19770.0,4.54965929863,0.0
19800.0,6.27626719103,0.0
19830.0,5.15641597196,0.0
19860.0,100.954182559,0.0
19890.0,106.576851685,0.0
19920.0,12.7866932491,0.0
19950.0,47.406334512,0.0
19980.0,81.2193993063,0.0
20010.0,62.7986690786,0.0
20040.0,86.6416094782,0.0
20070.0,200.575499565,0.0
20100.0,109.176703237,0.0
20130.0,336.268910964,0.0
20160.0,31.1321283383,0.0
20190.0,6.32003536014,0.0
20220.0,1.95942343133,0.0
20250.0,1.44254898557,0.0
20280.0,4.89653393284,0.0
20310.0,3.24078432652,0.0
20340.0,3.37401065308,0.0
20370.0,4.22139867062,0.0
20400.0,3.37874743705,0.0
20430.0,4.02773801161,0.0
20460.0,6.12906199375,0.0
20490.0,53.3723464117,0.0
20520.0,127.58990017,0.0
20550.0,255.516195343,0.0
20580.0,658.764754927,94.2668918971
20610.0,92.1290148449,0.0
20640.0,102.64865863,0.0
20670.0,375.827921399,0.0
20700.0,148.648509849,0.0
20730.0,6.171032302,0.0
20760.0,61.3381284256,0.0
20790.0,93.8001836545,0.0
20820.0,919.128517639,622.066273054
20850.0,920.005721646,860.532009408
20880.0,635.720757545,544.637585589
20910.0,706.188445572,915.277048548
20940.0,730.941063519,189.503544578
20970.0,185.599038811,180.98928562
21000.0,489.917242939,179.381699736
21030.0,184.70936329,164.893009342
21060.0,108.818757552,58.4545836912
21090.0,153.559486987,43.7738652541
21120.0,158.922905523,123.28102371
21150.0,61.2723343774,0.0
21180.0,3.85550123115,0.0
21210.0,5.07446065816,0.0
21240.0,3.64493576134,0.0
21270.0,3.52780989997,0.0
21300.0,1.35461054426,0.0
21330.0,2.48502723156,0.0
21360.0,-1.74127195915,0.0
21390.0,-0.0968355795126,0.0
21420.0,-1.57602055316,0.0
21450.0,26.8362772632,0.0
21480.0,-0.0106906886123,0.0
21510.0,-0.907570351482,0.0
21540.0,-0.27199867504,0.0
21570.0,2.21727767386,0.0
21600.0,3.15200845088,0.0
21630.0,-0.806711037443,0.0
21660.0,-6.66160554744,0.0
21690.0,-0.311871985485,0.0
21720.0,9.96234952678,0.0
21750.0,0.95234033391,0.0
21780.0,3.18505092083,0.0
21810.0,5.65822785606,0.0
21840.0,11.6809712544,0.0
21870.0,4.69897071761,0.0
21900.0,2.59315820254,0.0
21930.0,3.962893523,0.0
21960.0,59.0222013457,0.0
21990.0,3.46956746479,0.0
22020.0,115.26243004,48.8643677459
22050.0,2.52082988089,0.0
22080.0,4.11770154501,0.0
22110.0,137.5086182,0.0
22140.0,110.196985591,0.0
22170.0,62.5218843744,0.0
22200.0,68.1196755896,0.0
22230.0,101.852939387,0.0
22260.0,55.2213723216,0.0
22290.0,48.1802068414,0.0
22320.0,47.2287469224,0.0
22350.0,46.4724185265,0.0
22380.0,88.2706702249,0.0
22410.0,77.3532198548,0.0
22440.0,267.686055623,0.0
22470.0,511.713232695,0.0
22500.0,40.6664095901,0.0
22530.0,66.8177125775,0.0
22560.0,68.5741005763,0.0
22590.0,436.06535925,0.0
22620.0,448.641171138,0.0
22650.0,268.898414979,0.0
22680.0,789.095905286,0.0
22710.0,260.803647673,0.0
22740.0,43.7447184548,0.0
22770.0,3.60203843643,0.0
22800.0,15.5764715472,0.0
22830.0,32.5746273655,0.0
22860.0,-0.378100029281,0.0
22890.0,0.0964980821633,0.0
22920.0,1.23896152551,0.0
22950.0,1.0775423508,0.0
22980.0,-0.10059218634,0.0
23010.0,39.7740410643,0.0
23040.0,102.21834392,0.0
23070.0,79.9329476988,0.0
23100.0,5.24800873976,0.0
23130.0,106.331899919,0.0
23160.0,5.70437911672,0.0
23190.0,5.44220849206,0.0
23220.0,39.7930036176,0.0
23250.0,77.6635061666,0.0
23280.0,2.20606035432,0.0
23310.0,5.31832667621,0.0
23340.0,169.601302183,0.0
23370.0,77.3120747315,0.0
23400.0,36.0462312217,0.0
23430.0,2.53437405219,0.0
23460.0,137.946599394,66.4830101204
23490.0,49.3679071848,0.0
23520.0,122.530923059,0.0
23550.0,17.4728568332,0.0
23580.0,2.74549842614,0.0
23610.0,1.69097160187,0.0
23640.0,0.927486527559,0.0
23670.0,1.16107883168,0.0
23700.0,5.65608152172,0.0
23730.0,2.51947058789,0.0
23760.0,6.63908933594,0.0
23790.0,3.47306451215,0.0
23820.0,48.4478303768,0.0
23850.0,4.35686839973,0.0
23880.0,4.94282167548,0.0
23910.0,6.11083176549,0.0
23940.0,38.5259952227,0.0
23970.0,5.02197734922,0.0
24000.0,6.13329879251,0.0
24030.0,33.4565745757,0.0
24060.0,158.941087021,0.0
24090.0,64.6506914808,0.0
24120.0,119.843053036,0.0
24150.0,345.559826474,0.0
24180.0,141.159167249,0.0
24210.0,14.1768989969,0.0
24240.0,264.169289311,0.0
24270.0,77.6611868523,0.0
24300.0,58.6860950914,0.0
24330.0,70.1695599358,0.0
24360.0,60.1182999783,0.0
24390.0,62.2850796063,0.0
24420.0,161.35958044,0.0
24450.0,72.9274701269,0.0
24480.0,3.76667101389,0.0
24510.0,3.9175793392,0.0
24540.0,5.09622086735,0.0
24570.0,1.28092210546,0.0
24600.0,31.7508020648,0.0
24630.0,24.2264512137,0.0
24660.0,51.7134685883,0.0
24690.0,5.77185465462,0.0
24720.0,4.39485043294,0.0
24750.0,2.80558842385,0.0
24780.0,-1.95770733385,0.0
24810.0,-0.0342152149753,0.0
24840.0,5.79321546924,0.0
24870.0,4.69612702835,0.0
24900.0,32.3761634219,0.0
24930.0,16.4767298853,0.0
24960.0,90.5935576654,0.0
24990.0,94.9632917328,0.0
25020.0,6.62953198993,0.0
25050.0,49.3719801725,0.0
25080.0,142.977419086,131.159894628
25110.0,98.5335857974,144.352928238
25140.0,103.772911977,149.88248778
25170.0,177.091351642,158.074375086
25200.0,421.560258071,231.276271904
25230.0,149.210003649,163.229148526
25260.0,291.979914815,165.850627089
25290.0,164.866707254,164.441845463
25320.0,5.73457420374,0.0
25350.0,5.6811194738,0.0
25380.0,3.53529758423,0.0
25410.0,123.532556968,128.042886468
25440.0,366.835522892,105.297693977
25470.0,-1.46196595948,0.0
25500.0,1.79636436886,0.0
25530.0,2.25449900361,0.0
25560.0,1.28172211074,0.0
25590.0,0.939785286371,0.0
25620.0,2.00122565239,0.0
25650.0,2.7294627557,0.0
25680.0,22.5354471678,0.0
25710.0,2.3089482575,0.0
25740.0,0.248815283476,0.0
25770.0,2.75302484391,0.0
25800.0,5.29015719466,0.0
25830.0,13.729588646,0.0
25860.0,3.90682258671,0.0
25890.0,4.09266343798,0.0
25920.0,33.748400335,0.0
25950.0,76.6444522833,0.0
25980.0,46.8903943536,0.0
26010.0,5.04306793566,0.0
26040.0,110.643712988,0.0
26070.0,86.121872127,0.0
26100.0,25.360518592,0.0
26130.0,81.8326223471,0.0
