Time,DNI,GHI
10350.0,0.431051564581,0.0
10380.0,2.40162289326,0.0
10410.0,2.98834456275,0.0
10440.0,4.80411388175,0.0
10470.0,4.02003614146,0.0
10500.0,88.6637968776,91.9022091171
10530.0,5.83898233518,0.0
10560.0,491.1043465,0.0
10590.0,151.774664942,0.0
10620.0,289.990787804,0.0
10650.0,131.95444226,0.0
10680.0,587.416853582,0.0
10710.0,753.769908638,0.0
10740.0,239.106575951,0.0
10770.0,41.4357649779,0.0
10800.0,160.821467242,0.0
10830.0,559.177758147,0.0
10860.0,121.229805914,0.0
10890.0,174.847101484,0.0
10920.0,99.3354400611,0.0
10950.0,90.8300625035,0.0
10980.0,68.2501812386,0.0
11010.0,6.01356808699,0.0
11040.0,0.954086539102,0.0
11070.0,0.661742886379,0.0
11100.0,5.0914951596,0.0
11130.0,6.36154726388,0.0
11160.0,73.0224819197,0.0
11190.0,9.9842791814,0.0
11220.0,35.372243835,0.0
11250.0,15.9004701257,0.0
11280.0,3.75187701376,0.0
11310.0,4.23301449078,0.0
11340.0,68.2334351088,0.0
11370.0,2.45054797913,0.0
11400.0,0.997237139553,0.0
11430.0,2.94204989966,0.0
11460.0,17.1746277797,0.0
11490.0,3.85874865475,0.0
11520.0,75.6590857721,0.0
11550.0,75.0853233911,0.0
11580.0,109.859366587,0.0
11610.0,262.26793427,0.0
11640.0,478.574473117,0.0
11670.0,109.239144198,0.0
11700.0,132.798586946,0.0
11730.0,539.69767157,0.0
11760.0,167.252938287,0.0
11790.0,203.790970161,0.0
11820.0,30.978390441,0.0
11850.0,6.52341814739,0.0
11880.0,51.4389487691,0.0
11910.0,3.95985720285,0.0
11940.0,179.331125268,18.3308167716
11970.0,3.71018764311,0.0
12000.0,6.1417429718,0.0
12030.0,76.0764888523,85.0560576621
12060.0,23.2774858717,0.0
12090.0,92.7029009321,75.0891066248
12120.0,95.1960776659,157.747374697
12150.0,502.463898177,171.681315649
12180.0,298.633663146,175.562524716
12210.0,889.408817635,188.324813907
12240.0,664.490763211,190.458899928
12270.0,894.162842121,295.586064271
12300.0,829.009245445,542.586116019
12330.0,747.714922747,193.597131305
12360.0,887.632975716,376.099726106
12390.0,810.860970618,1008.93810206
12420.0,747.824685238,177.302987218
12450.0,935.964163306,994.933200245
12480.0,42.3722904704,0.0
12510.0,38.3589458654,0.0
12540.0,133.528448036,0.0
12570.0,66.4006633481,0.0
12600.0,3.50480747217,0.0
12630.0,1.86128123381,0.0
12660.0,5.99885699703,0.0
12690.0,23.6291729526,0.0
12720.0,5.84600247587,0.0
12750.0,2.12311085113,0.0
12780.0,3.81525999953,0.0
12810.0,4.78741467177,0.0
12840.0,5.87132872404,0.0
12870.0,1.89403255527,0.0
12900.0,1.07587894902,0.0
12930.0,-0.894492973999,0.0
12960.0,3.31279331596,0.0
12990.0,1.96721635913,0.0
13020.0,2.93262142766,0.0
13050.0,-0.0984331989179,0.0
13080.0,2.70455571244,0.0
13110.0,6.31857255513,0.0
13140.0,3.96154222604,0.0
13170.0,25.1761440323,0.0
13200.0,85.6578614053,0.0
13230.0,83.196412459,0.0
13260.0,91.1552978761,0.0
13290.0,75.8524785133,0.0
13320.0,238.37317015,0.0
13350.0,87.6448490379,0.0
13380.0,589.077558567,93.5116284252
13410.0,69.469721644,0.0
13440.0,151.027532868,0.0
13470.0,115.693311637,0.0
13500.0,104.285301442,0.0
13530.0,64.3359023028,0.0
13560.0,490.481208587,0.0
13590.0,738.628070383,0.0
13620.0,849.777897575,0.0
13650.0,947.98465146,0.0
13680.0,409.790533617,0.0
13710.0,34.2263441667,0.0
13740.0,133.146898999,0.0
13770.0,59.9955265978,0.0
13800.0,622.468713804,0.0
13830.0,775.244327258,0.0
13860.0,70.8511211219,0.0
13890.0,63.6962487176,0.0
13920.0,23.5464336543,0.0
13950.0,3.71059671312,0.0
13980.0,5.63531523209,0.0
14010.0,19.7264836594,0.0
14040.0,1.25268116636,0.0
14070.0,0.820824190442,0.0
14100.0,3.93744700092,0.0
14130.0,1.91056541671,0.0
14160.0,1.15085269674,0.0
14190.0,2.34435510105,0.0
14220.0,0.548703810937,0.0
14250.0,3.26322712191,0.0
14280.0,4.30695756604,0.0
14310.0,2.76155792349,0.0
14340.0,3.41466731083,0.0
14370.0,5.47285127494,0.0
14400.0,6.09760069416,0.0
14430.0,4.54659883664,0.0
14460.0,5.33471912435,0.0
14490.0,6.54638470152,0.0
14520.0,3.32023804951,0.0
14550.0,7.42839050396,0.0
14580.0,5.14177562419,0.0
14610.0,2.29901396391,0.0
14640.0,25.3502576921,0.0
14670.0,2.93002237969,0.0
14700.0,2.10636860433,0.0
14730.0,1.7961486568,0.0
14760.0,2.54522502062,0.0
14790.0,33.4564590378,0.0
14820.0,120.921523474,102.768534248
14850.0,171.035678775,107.764402745
14880.0,94.708989017,5.76362128618
14910.0,2.14302799297,0.0
14940.0,38.5430385607,0.0
14970.0,99.356243666,0.0
15000.0,6.16285957593,0.0
15030.0,38.1809544847,0.0
15060.0,42.1616171318,0.0
15090.0,6.01829436634,0.0
15120.0,5.89734471135,0.0
15150.0,2.46702276503,0.0
15180.0,625.055100708,194.044742119
15210.0,215.50961092,186.329868251
15240.0,4.98288578258,0.0
15270.0,62.3643924844,61.7570119324
15300.0,171.839569873,161.133752336
15330.0,125.758007061,119.014814214
15360.0,79.1768758399,66.4828685345
15390.0,34.8508824504,0.0
15420.0,5.12222642625,0.0
15450.0,0.889339653144,0.0
15480.0,4.36455128331,0.0
15510.0,2.8702032417,0.0
15540.0,4.51808340663,0.0
15570.0,3.70996057932,0.0
15600.0,-0.736182859138,0.0
15630.0,1.15175896953,0.0
15660.0,-2.23191205467,0.0
15690.0,-2.28166138873,0.0
15720.0,-2.30740391864,0.0
15750.0,0.240921861573,0.0
15780.0,0.201852838931,0.0
15810.0,0.462268848194,0.0
15840.0,-0.528980704936,0.0
15870.0,2.29314887184,0.0
15900.0,4.56078787368,0.0
15930.0,-1.18749298472,0.0
15960.0,3.40214221924,0.0
15990.0,2.82486181141,0.0
16020.0,2.98446548455,0.0
16050.0,0.216508092737,0.0
16080.0,3.86517212933,0.0
16110.0,1.19693031758,0.0
16140.0,-0.0510288417865,0.0
16170.0,-0.585618694473,0.0
16200.0,-1.46230028899,0.0
16230.0,0.675051693742,0.0
16260.0,133.576932465,29.1621392599
16290.0,197.318184244,17.6555460561
16320.0,441.565633956,104.878383779
16350.0,3.20952294362,0.0
16380.0,26.8884352777,0.0
16410.0,5.79413404332,0.0
16440.0,6.02344798341,0.0
16470.0,4.80181496738,0.0
16500.0,28.0833202882,0.0
16530.0,6.58142386423,0.0
16560.0,4.41596634638,0.0
16590.0,2.40821537983,0.0
16620.0,3.25195367718,0.0
16650.0,0.739732849046,0.0
16680.0,2.18202031472,0.0
16710.0,0.856668805489,0.0
16740.0,0.31826711244,0.0
16770.0,2.320413556,0.0
16800.0,-1.1920458246,0.0
16830.0,1.26856659854,0.0
16860.0,-1.09850093174,0.0
16890.0,0.589479144417,0.0
16920.0,0.616776526662,0.0
16950.0,4.39462673698,0.0
16980.0,3.215407246,0.0
17010.0,0.435781179388,0.0
17040.0,2.78952007353,0.0
17070.0,1.6868972486,0.0
17100.0,3.18530312067,0.0
17130.0,3.99353614305,0.0
17160.0,45.3217062879,0.0
17190.0,25.4173865391,0.0
17220.0,34.1497406009,0.0
17250.0,34.7073414419,0.0
17280.0,40.6438174863,0.0
17310.0,6.42107820501,0.0
17340.0,5.97831643017,0.0
17370.0,35.6453564402,0.0
17400.0,5.17350921989,0.0
17430.0,2.40702154223,0.0
17460.0,2.67220147036,0.0
17490.0,4.33395325961,0.0
17520.0,5.3924595052,0.0
17550.0,4.71132451242,0.0
17580.0,2.40016133565,0.0
17610.0,-0.548554893369,0.0
17640.0,4.91483503245,0.0
17670.0,5.38581526573,0.0
17700.0,461.480474554,99.3996619855
17730.0,2.4612621713,0.0
17760.0,5.36935958489,0.0
17790.0,5.60876365689,0.0
17820.0,3.53321249018,0.0
17850.0,3.13922578587,0.0
17880.0,5.78889876841,0.0
17910.0,5.05609690577,0.0
17940.0,13.9611105444,0.0
17970.0,10.9726435196,0.0
18000.0,6.56259642012,0.0
18030.0,2.72990253116,0.0
18060.0,4.93746458809,0.0
18090.0,4.72957614789,0.0
18120.0,64.1754724353,0.0
18150.0,6.38904533466,0.0
18180.0,25.9257608827,0.0
18210.0,3.05206405832,0.0
18240.0,105.129468046,0.0
18270.0,108.743172549,0.0
18300.0,38.0945363575,0.0
18330.0,151.43094152,0.0
18360.0,79.788572475,0.0
18390.0,6.43378138618,0.0
18420.0,51.0638539767,0.0
18450.0,297.82859424,0.0
18480.0,522.310456266,0.0
18510.0,45.9885322278,0.0
18540.0,22.9166664672,0.0
18570.0,84.9148814917,0.0
18600.0,6.3376460668,0.0
18630.0,19.6356133629,0.0
18660.0,35.1443097432,0.0
18690.0,63.8286212489,0.0
18720.0,66.3951722025,0.0
18750.0,4.80043489462,0.0
18780.0,26.9121418268,0.0
18810.0,38.8353225499,0.0
18840.0,24.8343133284,0.0
18870.0,51.9720486787,0.0
18900.0,30.0251150328,0.0
18930.0,3.99789409749,0.0
18960.0,1.30187211372,0.0
18990.0,0.845755864311,0.0
19020.0,4.94041511596,0.0
19050.0,3.71548568447,0.0
19080.0,-0.382990100296,0.0
19110.0,-1.28515553194,0.0
19140.0,449.856105247,84.3017782338
19170.0,-12.4798197769,0.0
19200.0,0.15303947879,0.0
19230.0,1.99744173302,0.0
19260.0,5.46722212835,0.0
19290.0,53.2709883232,0.0
19320.0,33.354281314,0.0
19350.0,3.90056183226,0.0
19380.0,2.87257525683,0.0
19410.0,0.408408886566,0.0
19440.0,-0.883739270122,0.0
19470.0,414.709733649,267.0704264
19500.0,96.1447132845,169.418397141
19530.0,121.375654406,167.213057345
19560.0,73.9350900599,162.574343419
19590.0,82.7438995183,154.533418391
19620.0,51.3170648794,114.16259446
19650.0,1.39285857105,0.0
19680.0,-0.943822764898,0.0
19710.0,2.29483860109,0.0
19740.0,2.75946823652,0.0
19770.0,1.69561923515,0.0
19800.0,0.819717411379,0.0
19830.0,6.5381100145,0.0
19860.0,27.0601044926,0.0
19890.0,4.69095907975,0.0
19920.0,101.80414765,0.0
19950.0,135.545112866,0.0
19980.0,61.0091158897,0.0
20010.0,4.97056182711,0.0
20040.0,30.6015855194,0.0
20070.0,45.2963505358,0.0
20100.0,111.292632708,0.0
20130.0,132.811509925,0.0
20160.0,49.9744649409,0.0
20190.0,1.23192237552,0.0
20220.0,-1.3960131144,0.0
20250.0,-0.0140150623404,0.0
20280.0,5.17864241051,0.0
20310.0,49.7108329735,0.0
20340.0,0.491142068066,0.0
20370.0,1.27859552309,0.0
20400.0,2.14116500654,0.0
20430.0,8.04043210081,0.0
20460.0,2.61315997686,0.0
20490.0,2.56199850019,0.0
20520.0,5.05437608733,0.0
20550.0,3.90671597077,0.0
20580.0,55.9487203792,10.5829216752
20610.0,36.5425793706,0.0
20640.0,56.0274192972,0.0
20670.0,32.7259185269,0.0
20700.0,2.63259270067,0.0
20730.0,4.09474615698,0.0
20760.0,2.63769832938,0.0
20790.0,2.56209105938,0.0
20820.0,29.3046739597,168.996869465
20850.0,72.6762001116,174.535935795
20880.0,542.333194403,182.835304393
20910.0,94.8524604934,92.4701076121
20940.0,158.329219006,188.571417269
20970.0,153.47756631,149.023747632
21000.0,262.671546792,179.613113504
21030.0,390.01555954,166.562551186
21060.0,38.1224722895,31.8779882495
21090.0,94.6183808299,7.77615467537
21120.0,96.1268096113,122.712325849
21150.0,3.64625880968,0.0
21180.0,6.15779241416,0.0
21210.0,1.44183528309,0.0
21240.0,85.6310685985,0.0
21270.0,121.51655266,0.0
21300.0,834.864431025,0.0
21330.0,913.305760288,0.0
21360.0,78.4803188623,0.0
21390.0,107.002407917,0.0
21420.0,65.9743683408,0.0
21450.0,259.560330008,0.0
21480.0,73.0243333337,0.0
21510.0,4.32968750535,0.0
21540.0,0.808670807203,0.0
21570.0,4.29524750289,0.0
21600.0,65.2343090281,0.0
21630.0,156.873380627,0.0
21660.0,443.713949746,0.0
21690.0,282.268688968,0.0
21720.0,221.884515229,0.0
21750.0,151.958255452,0.0
21780.0,177.377225946,0.0
21810.0,70.3891552799,0.0
21840.0,62.1946946271,0.0
21870.0,64.8821734704,0.0
21900.0,511.571957471,0.0
21930.0,76.3296879569,0.0
21960.0,64.0773099662,0.0
21990.0,5.81790417377,0.0
22020.0,146.091138521,79.9890634025
22050.0,43.2755982611,0.0
22080.0,4.66135315653,0.0
22110.0,4.31131549599,0.0
22140.0,4.44958231193,0.0
22170.0,4.66729608651,0.0
22200.0,22.9406624412,0.0
22230.0,50.0322736361,0.0
22260.0,5.6411132965,0.0
22290.0,3.60333030707,0.0
22320.0,75.4950974471,0.0
22350.0,20.4185507084,0.0
22380.0,34.8356759071,0.0
22410.0,79.522190715,0.0
22440.0,38.5332207408,0.0
22470.0,5.28471970817,0.0
22500.0,0.191733597762,0.0
22530.0,-1.09013124773,0.0
22560.0,5.28116820022,0.0
22590.0,60.8554763869,0.0
22620.0,4.06010654724,0.0
22650.0,5.49427511486,0.0
22680.0,1.36185199104,0.0
22710.0,0.537022154917,0.0
22740.0,-10.0078742494,0.0
22770.0,1.60247332576,0.0
22800.0,0.748863891753,0.0
22830.0,6.01159187815,0.0
22860.0,6.11197588141,0.0
22890.0,13.4164815413,0.0
22920.0,72.5043050033,0.0
22950.0,4.54819938905,0.0
22980.0,5.57340478545,0.0
23010.0,6.65540642398,0.0
23040.0,40.4900243658,0.0
23070.0,144.441648043,0.0
23100.0,23.3003079193,0.0
23130.0,12.6591857358,0.0
23160.0,107.972868843,0.0
23190.0,69.6573374447,0.0
23220.0,79.6346250794,0.0
23250.0,5.17430351824,0.0
23280.0,4.49738382754,0.0
23310.0,5.30521579011,0.0
23340.0,-2.30458875471,0.0
23370.0,-1.92102033241,0.0
23400.0,-1.90431792391,0.0
23430.0,-1.66964157787,0.0
23460.0,87.4312983191,49.1515580144
23490.0,-1.71436697522,0.0
23520.0,-0.732828444848,0.0
23550.0,-0.656703658493,0.0
23580.0,4.25463076398,0.0
23610.0,2.37149479501,0.0
23640.0,5.7912448525,0.0
23670.0,5.69834387139,0.0
23700.0,7.11357888912,0.0
23730.0,175.209162488,0.0
23760.0,570.015666737,0.0
23790.0,112.246181159,0.0
23820.0,77.0095298736,0.0
23850.0,54.0899382774,0.0
23880.0,79.0674272818,0.0
23910.0,2.51887828405,0.0
23940.0,1.08115825032,0.0
23970.0,-0.796511825058,0.0
24000.0,-6.13919273235,0.0
24030.0,0.660757859295,0.0
24060.0,3.30295189041,0.0
24090.0,3.70235090061,0.0
24120.0,4.32644156648,0.0
24150.0,0.0443960849505,0.0
24180.0,4.63546723531,0.0
24210.0,1.38663653329,0.0
24240.0,6.38365380213,0.0
24270.0,2.09811645615,0.0
24300.0,2.11594303987,0.0
24330.0,48.6197304426,0.0
24360.0,4.55703643422,0.0
24390.0,14.4284049603,0.0
24420.0,2.2641690496,0.0
24450.0,2.51534710286,0.0
24480.0,5.55753232443,0.0
24510.0,1.78937586252,0.0
24540.0,1.72917833387,0.0
24570.0,2.26778169017,0.0
24600.0,3.43941481643,0.0
24630.0,88.1519854205,0.0
24660.0,39.8546780185,0.0
24690.0,59.2391945726,0.0
24720.0,174.540720921,0.0
24750.0,55.619852367,0.0
24780.0,186.018707305,0.0
24810.0,122.948861258,0.0
24840.0,62.6216333783,0.0
24870.0,27.4143585077,0.0
24900.0,4.39762480897,0.0
24930.0,14.7846443534,0.0
24960.0,4.67206378206,0.0
24990.0,6.17377465569,0.0
25020.0,2.20599224332,0.0
25050.0,1.4375607624,0.0
25080.0,104.71274276,134.346301115
25110.0,86.1284606944,99.7316802478
25140.0,92.4118742788,80.479167503
25170.0,77.3455953076,26.1380669672
25200.0,52.1805758231,19.598640299
25230.0,104.036461013,107.566751106
25260.0,66.0892812032,167.520549314
25290.0,129.784202669,165.324910071
25320.0,-1.1224046232,0.0
25350.0,-1.63625003406,0.0
25380.0,2.41091022057,0.0
25410.0,159.257982574,125.535220755
25440.0,679.351136667,213.283420324
25470.0,-0.475076894153,0.0
25500.0,3.49553925208,0.0
25530.0,25.7006616348,0.0
25560.0,24.8085560668,0.0
25590.0,143.556851165,0.0
25620.0,90.3003227989,0.0
25650.0,45.9082854282,0.0
25680.0,251.195015933,0.0
25710.0,58.3341143518,0.0
25740.0,82.1078575797,0.0
25770.0,74.2727676212,0.0
25800.0,449.49361684,0.0
25830.0,28.3705633746,0.0
25860.0,4.78163992853,0.0
25890.0,9.18685727318,0.0
25920.0,20.9311939197,0.0
25950.0,55.7361961312,0.0
25980.0,128.320587081,0.0
26010.0,626.920707439,0.0
26040.0,102.108542749,0.0
26070.0,163.503440118,0.0
26100.0,121.509217453,0.0
26130.0,323.063315198,0.0
