Time,DHI
3990.0,18.262176057
4020.0,259.843417524
4050.0,2.27311681411
4080.0,8.4115964727
4110.0,0.0304530513944
4140.0,0.00029495064906
4170.0,0.291498653082
4200.0,1.50119511985
4230.0,3.0418141349
4260.0,0.0536818787585
4290.0,0.00954695761809
4320.0,0.215316900545
4350.0,1.18582552572
4380.0,0.894236546534
4410.0,1.03705517339
4440.0,1.08008021138
4470.0,3.40936445643
4500.0,2.7429383166
4530.0,179.327178336
4560.0,178.109937115
4590.0,460.269154817
4620.0,461.246379801
4650.0,258.867327565
4680.0,14.1243242402
4710.0,0.527001583231
4740.0,2.56782776014
4770.0,80.4959799298
4800.0,373.094499152
4830.0,82.5242186058
4860.0,3.36625035875
4890.0,67.4421783364
4920.0,279.902725367
4950.0,142.931789921
4980.0,122.590329068
5010.0,67.9749761821
5040.0,458.188686453
5070.0,459.045860994
5100.0,68.0405632858
5130.0,0.819914000798
5160.0,0.75172990955
5190.0,0.0271578359041
5220.0,0.000355612503944
5250.0,0.00400203542227
5280.0,0.00640813046737
5310.0,0.671689103164
5340.0,0.991557343782
5370.0,74.0586040843
5400.0,101.521674842
5430.0,441.066385463
5460.0,427.13130074
5490.0,461.992560666
5520.0,368.3043239
5550.0,443.315191815
5580.0,456.770106164
5610.0,461.635161015
5640.0,461.827119635
5670.0,461.995089059
5700.0,462.0
5730.0,461.999985805
5760.0,407.08906222
5790.0,431.880672576
5820.0,233.498701086
5850.0,359.354139331
5880.0,460.149902361
5910.0,397.655580308
5940.0,450.238218099
5970.0,447.003040125
6000.0,340.279369147
6030.0,461.876509941
6060.0,293.618868899
6090.0,432.104234231
6120.0,458.030233692
6150.0,456.843141036
6180.0,247.723684287
6210.0,0.588789961799
6240.0,61.0047502249
6270.0,231.23469172
6300.0,144.93854066
6330.0,455.37186005
6360.0,461.999999821
6390.0,434.580633549
6420.0,1.03810173046
6450.0,4.15242891834e-06
6480.0,3.0057894304e-05
6510.0,2.38611552525e-09
6540.0,9.1481754978e-12
6570.0,3.35120944386e-14
6600.0,2.6838808987e-21
6630.0,1.19890368406e-17
6660.0,8.3247031305e-17
6690.0,2.83795630988e-21
6720.0,3.95965146428e-30
6750.0,8.82362053909e-30
6780.0,8.66470655786e-28
6810.0,5.67578093662e-29
6840.0,3.2517860872e-31
6870.0,1.89230655366e-27
6900.0,1.77420432593e-18
6930.0,2.11454219687e-21
6960.0,1.32865164979e-16
6990.0,6.05066812725e-26
7020.0,6.08145499847e-26
7050.0,3.5744840113e-22
7080.0,1.91054230486e-23
7110.0,5.31344674221e-28
7140.0,1.18534991602e-30
7170.0,5.73203986957e-36
7200.0,2.35329810169e-31
7230.0,2.54469209892e-37
7260.0,2.3557282539e-22
7290.0,1.82046159234e-20
7320.0,6.49129544011e-11
7350.0,9.30743536597e-11
7380.0,4.87043409801e-16
7410.0,1.76269791381e-12
7440.0,5.43070197872e-10
7470.0,4.01095157544e-09
7500.0,1.91028800649e-06
7530.0,2.07633945566e-06
7560.0,6.87065243181e-05
7590.0,45.2490922905
7620.0,328.149818075
7650.0,129.795315588
7680.0,50.6815599449
7710.0,127.506768953
7740.0,0.022284361186
7770.0,0.000109070313044
7800.0,0.00461041479757
7830.0,0.00239328459911
7860.0,0.00464517565922
7890.0,0.0379734572107
7920.0,0.193011380517
7950.0,2.2794010517
7980.0,0.0015464772239
8010.0,0.892610442356
8040.0,0.3984527751
8070.0,0.0485994932112
8100.0,3.06180930714
8130.0,0.297142339212
8160.0,0.0141302096489
8190.0,2.56705442506
8220.0,50.292253345
8250.0,86.9992965008
8280.0,1.24153896445
8310.0,24.7778659299
8340.0,265.101647332
8370.0,435.48105515
8400.0,458.622448261
8430.0,344.681945019
8460.0,0.384981150949
8490.0,0.404280390461
8520.0,0.492467372736
8550.0,0.426807293249
8580.0,1.76939453704
8610.0,1.29003456329e-05
8640.0,3.42109561859e-10
8670.0,1.05099305191e-07
8700.0,5.93158745698e-05
8730.0,0.000657262342366
8760.0,0.00132599489172
8790.0,1.10309007662e-07
8820.0,5.62473674464e-08
8850.0,7.41668225192e-10
8880.0,3.59718805428e-13
8910.0,0.000161108154948
8940.0,4.78419178148e-07
8970.0,9.54213365497e-06
9000.0,1.45400144774e-08
9030.0,2.85626045496e-06
9060.0,2.0933909654e-06
9090.0,4.39333237436e-06
9120.0,1.02748448272e-06
9150.0,0.00541467400053
9180.0,0.0109521662937
9210.0,0.0313850445376
9240.0,0.00697235656655
9270.0,0.0976601526713
9300.0,0.0326788952902
9330.0,9.41535884784e-05
9360.0,0.0115559856184
9390.0,0.503020529351
9420.0,247.397560204
9450.0,2.08063760059
9480.0,1.59354358579
9510.0,101.187301406
9540.0,2.52244508262
9570.0,77.4772101391
9600.0,243.792637445
9630.0,154.946905791
9660.0,2.34523528477
9690.0,80.7512714299
9720.0,2.46005188073
9750.0,408.419803613
9780.0,455.434616361
9810.0,318.561144643
9840.0,209.161407021
9870.0,2.77940540264
9900.0,0.0105771396991
9930.0,4.05337545689e-07
9960.0,1.79312964935e-05
9990.0,1.42421935095e-07
10020.0,0.0360723907624
10050.0,52.308886033
10080.0,124.677939573
10110.0,133.004027724
10140.0,0.720438237382
10170.0,0.0412496909666
10200.0,1.28049717282
10230.0,37.3443493333
10260.0,0.420877331998
10290.0,3.18410566549
10320.0,294.272653435
10350.0,78.5355857198
10380.0,23.076258281
10410.0,251.911618417
10440.0,455.936727029
10470.0,354.148960318
10500.0,251.659251916
10530.0,130.176862479
10560.0,315.664815815
10590.0,248.54853165
10620.0,455.727663416
10650.0,396.359836128
10680.0,242.188089539
10710.0,2.16560086687
10740.0,7.96723493298
10770.0,325.061526966
10800.0,2.40700940399
10830.0,0.0302616026203
10860.0,0.000474705865822
10890.0,0.0151676370322
10920.0,1.31392511533
10950.0,132.944320011
10980.0,416.920391908
11010.0,461.965058543
11040.0,461.999892487
11070.0,461.999998749
11100.0,461.999987139
11130.0,456.31564463
11160.0,461.521776378
11190.0,373.878062894
11220.0,75.4848969572
11250.0,73.1521706538
11280.0,112.180177567
11310.0,190.828618278
11340.0,41.3432149317
11370.0,266.620038792
11400.0,1.83947907902
11430.0,92.4318831855
11460.0,422.942330155
11490.0,455.323600404
11520.0,461.916898803
11550.0,461.999998838
11580.0,461.999999754
11610.0,461.999096248
11640.0,461.835050914
11670.0,459.315152382
11700.0,461.999977004
11730.0,461.999999999
11760.0,461.999894617
11790.0,460.606029407
11820.0,414.336594375
11850.0,2.22803798239
11880.0,353.782020809
11910.0,442.973866429
11940.0,1.43586954778
11970.0,0.194207264985
12000.0,8.77242212661e-09
12030.0,0.694054854848
12060.0,54.0946964808
12090.0,414.670851117
12120.0,382.969142606
12150.0,418.76464263
12180.0,398.445521576
12210.0,84.9882009546
12240.0,399.70712331
12270.0,417.124182238
12300.0,437.726820923
12330.0,461.998524889
12360.0,461.994686476
12390.0,459.892153549
12420.0,460.213478537
12450.0,461.999834376
12480.0,462.0
12510.0,461.999997384
12540.0,457.176072508
12570.0,410.481298927
12600.0,459.031998281
12630.0,287.37076856
12660.0,456.425051931
12690.0,461.997826719
12720.0,461.829085208
12750.0,183.889258065
12780.0,461.769297525
12810.0,458.032573051
12840.0,458.447728841
12870.0,252.358236094
12900.0,45.4486383212
12930.0,1.98920048233
12960.0,0.942189256347
12990.0,0.303269156987
13020.0,0.432797640798
13050.0,0.124548126495
13080.0,0.502346601878
13110.0,0.0182411499811
13140.0,2.21863872195
13170.0,0.118805913445
13200.0,0.0998930999953
13230.0,0.0507144293437
13260.0,0.0774567422726
13290.0,0.0980357191871
13320.0,1.23372125358
13350.0,1.50861243619
13380.0,0.000826131411021
13410.0,1.61811319872e-11
13440.0,7.98735361571e-12
13470.0,9.09008732475e-21
13500.0,2.6169877563e-16
13530.0,3.94187696448e-22
13560.0,3.20871226756e-19
13590.0,3.42195382627e-11
13620.0,2.93941790176e-09
13650.0,5.9337436877e-07
13680.0,1.4847247953
13710.0,0.427450173469
13740.0,230.733615705
13770.0,284.591826079
13800.0,380.582817795
13830.0,381.579190134
13860.0,89.4425118314
13890.0,232.814473388
13920.0,62.3779030549
13950.0,0.242896789069
13980.0,65.477812611
14010.0,1.36876939578
14040.0,2.85441015225
14070.0,1.97035571164
14100.0,232.287443391
14130.0,125.176412393
14160.0,22.6263094006
14190.0,69.3675986997
14220.0,424.023422479
14250.0,457.065651166
14280.0,461.999790502
14310.0,461.648834178
14340.0,461.796601149
14370.0,461.995389668
14400.0,461.999554116
14430.0,461.335409895
14460.0,461.995946844
14490.0,461.999395053
14520.0,461.958323418
14550.0,384.79904613
14580.0,0.883707229604
14610.0,0.000106350118581
14640.0,0.16380244815
14670.0,0.0194929769263
14700.0,3.56476465179e-08
14730.0,4.254788085e-05
14760.0,7.38679939551e-06
14790.0,8.84733249077e-08
14820.0,0.00512198745473
14850.0,7.40432959853e-05
14880.0,2.51549583304e-06
14910.0,2.43590761371e-06
14940.0,9.96664960297e-14
14970.0,1.91627080108e-12
15000.0,6.43715939347e-15
15030.0,5.0906833195e-18
15060.0,9.36874066644e-20
15090.0,3.54218316199e-18
15120.0,8.03496630136e-14
15150.0,3.49089991039e-15
15180.0,5.65391913826e-12
15210.0,2.88174686992e-06
15240.0,0.000106716839014
15270.0,0.0015872012845
15300.0,2.0239667315
15330.0,0.166294545901
15360.0,0.0273066776123
15390.0,2.78077795431e-13
15420.0,8.61371581603e-09
15450.0,3.36591158235e-10
15480.0,4.80133193483e-06
15510.0,1.30920929329e-09
15540.0,2.85738793769e-07
15570.0,1.13649572125e-13
15600.0,1.86242363589e-06
15630.0,0.00301338150923
15660.0,3.15071891536
15690.0,93.9696274246
15720.0,20.8753890913
15750.0,219.497767558
15780.0,54.8150459721
15810.0,36.9844072389
15840.0,207.272759278
15870.0,164.725904531
15900.0,59.3635647635
15930.0,219.298583102
15960.0,420.719927552
15990.0,461.905990365
16020.0,461.971678734
16050.0,461.999985009
16080.0,462.0
16110.0,462.0
16140.0,462.0
16170.0,462.0
16200.0,461.999999081
16230.0,461.975262666
16260.0,449.675250166
16290.0,373.624883921
16320.0,136.726548201
16350.0,432.116757246
16380.0,234.280857561
16410.0,167.320222006
16440.0,80.8305315213
16470.0,274.869716386
16500.0,382.752175452
16530.0,452.445123857
16560.0,442.225466546
16590.0,369.430300276
16620.0,406.027973452
16650.0,2.40040264596
16680.0,0.172682506328
16710.0,0.962095016427
16740.0,0.285631140156
16770.0,4.67125984378e-09
16800.0,0.00188255328049
16830.0,2.68505388994e-11
16860.0,1.15001403865e-15
16890.0,3.59116597423e-13
16920.0,1.61098711854e-22
16950.0,9.12059421846e-31
16980.0,3.88072036127e-35
17010.0,3.91101190774e-31
17040.0,2.39937294039e-19
17070.0,4.50067268165e-12
17100.0,1.7926694425e-12
17130.0,8.27158287619e-10
17160.0,0.000240007473597
17190.0,0.0516250457618
17220.0,1.47076475216
17250.0,1.47055147543
17280.0,2.25675006554
17310.0,303.413021402
17340.0,63.5595133545
17370.0,2.34652711543
17400.0,0.0437537377801
17430.0,0.0545805048988
17460.0,2.80224884985e-05
17490.0,1.10471137366e-09
17520.0,6.7501008786e-10
17550.0,8.99804076177e-09
17580.0,1.26512877914e-13
17610.0,2.93286726082e-11
17640.0,7.68184933901e-15
17670.0,2.02911947907e-23
17700.0,4.48005999671e-18
17730.0,3.45300059032e-22
17760.0,7.96320452948e-13
17790.0,6.43664588808e-12
17820.0,2.05251605712e-05
17850.0,2.43238089892e-05
17880.0,0.00850719266307
17910.0,0.371506751218
17940.0,0.948600095361
17970.0,0.00616816849188
18000.0,0.288429174653
18030.0,0.0308979128234
18060.0,0.0238936707704
18090.0,0.76545833447
18120.0,2.80276604034
18150.0,186.980366534
18180.0,455.450580376
18210.0,461.995094897
18240.0,461.966831359
18270.0,461.99508103
18300.0,442.813858691
18330.0,140.586686594
18360.0,16.4140228713
18390.0,115.346754574
18420.0,411.478868697
18450.0,114.902650201
18480.0,81.8023136302
18510.0,175.6192172
18540.0,242.992289897
18570.0,128.704503722
18600.0,1.99508931028
18630.0,2.2007969737
18660.0,9.3474641554
18690.0,53.3312028085
18720.0,80.1117131183
18750.0,3.46137113088
18780.0,58.3045581197
18810.0,2.36490266351
18840.0,99.3590019287
18870.0,379.047110113
18900.0,107.227208331
18930.0,437.766721294
18960.0,461.990248451
18990.0,461.999633102
19020.0,461.999925121
19050.0,402.478566468
19080.0,461.983401533
19110.0,458.430715214
19140.0,26.9451601034
19170.0,0.00580756844217
19200.0,0.0392470506178
19230.0,0.406440402004
19260.0,0.0817415157059
19290.0,0.0551205516978
19320.0,1.25625933398e-05
19350.0,0.0293065088626
19380.0,0.146323955753
19410.0,0.16402440918
19440.0,0.00392699706837
19470.0,2.43667655951
19500.0,0.492690162195
19530.0,0.712970638316
19560.0,2.61738388691
19590.0,57.3273675738
19620.0,419.329275346
19650.0,461.287289191
19680.0,461.999600508
19710.0,461.999999947
19740.0,460.693534205
19770.0,452.892873879
19800.0,383.862760618
19830.0,394.580765974
19860.0,1.74155190818
19890.0,0.655702565849
19920.0,0.025446089294
19950.0,2.17308322713e-10
19980.0,3.92439947528e-12
20010.0,7.54939369467e-25
20040.0,4.77433080358e-28
20070.0,2.07801309568e-29
20100.0,1.16082129534e-27
20130.0,6.12738788068e-25
20160.0,4.90621134034e-32
20190.0,9.50243499894e-34
20220.0,5.48500813341e-14
20250.0,4.20764766719e-11
20280.0,3.45915823837e-12
20310.0,2.03266337603e-20
20340.0,1.93327172708e-16
20370.0,6.4065741296e-07
20400.0,0.00548532913526
20430.0,0.176844388441
20460.0,97.8729594042
20490.0,270.955885974
20520.0,455.476991767
20550.0,415.939594876
20580.0,408.266330221
20610.0,210.904798423
20640.0,304.618881993
20670.0,424.979744313
20700.0,461.250102701
20730.0,461.999999003
20760.0,461.999990994
20790.0,461.999946101
20820.0,461.999660331
20850.0,461.982430261
20880.0,374.803359787
20910.0,461.974023813
20940.0,461.994989798
20970.0,461.999995112
21000.0,461.999999988
21030.0,461.999994094
21060.0,461.999999422
21090.0,461.479294485
21120.0,336.695992397
21150.0,0.1610580419
21180.0,3.0644003268e-06
21210.0,9.95920498849e-14
21240.0,2.58210199562e-09
21270.0,2.23069870302e-11
21300.0,1.30297893406e-08
21330.0,0.000785321224677
21360.0,7.01398454954e-05
21390.0,7.68453190235e-06
21420.0,0.000427985987135
21450.0,1.07618850714
21480.0,151.029407594
21510.0,113.915809562
21540.0,0.0717909547305
21570.0,0.739051108793
21600.0,1.80053871842
21630.0,0.00229661894183
21660.0,0.0726606583914
21690.0,0.282385830689
21720.0,88.5158452591
21750.0,272.44932882
21780.0,2.0711811578
21810.0,0.563274158292
21840.0,133.087892367
21870.0,461.663383026
21900.0,459.79746901
21930.0,417.373233523
21960.0,449.439473335
21990.0,461.999043269
22020.0,461.982738023
22050.0,461.999945477
22080.0,461.999999999
22110.0,461.999999947
22140.0,461.999989769
22170.0,461.999989076
22200.0,327.744767773
22230.0,115.011680028
22260.0,423.816455617
22290.0,107.968374226
22320.0,461.685608623
22350.0,460.037562718
22380.0,439.617774453
22410.0,192.093276645
22440.0,411.992917689
22470.0,260.756010752
22500.0,156.626339595
22530.0,206.544556762
22560.0,65.7291934446
22590.0,3.1916712392
22620.0,21.6119733743
22650.0,1.90556646765
22680.0,0.00472527045098
22710.0,0.108122486367
22740.0,2.37009891925
22770.0,0.0162468865445
22800.0,0.000271434609834
22830.0,3.72232722324e-05
22860.0,0.0036342717095
22890.0,1.71835444516e-05
22920.0,0.01042878912
22950.0,0.0568485945729
22980.0,3.16961859638
23010.0,0.0705445772898
23040.0,0.00944566086543
23070.0,0.00271778606016
23100.0,5.41675030253e-05
23130.0,9.63581382585e-11
23160.0,1.82563899394e-08
23190.0,1.17565450929e-10
23220.0,0.00558224381879
23250.0,34.6912916049
23280.0,0.207323301137
23310.0,0.012256535302
23340.0,0.000943538761981
23370.0,7.29069012518e-05
23400.0,0.0608701433815
23430.0,0.961724536643
23460.0,51.9005178737
23490.0,7.91153752585
23520.0,84.2301161738
23550.0,94.3530055459
23580.0,250.180890186
23610.0,363.247782552
23640.0,390.281288483
23670.0,73.2910153222
23700.0,127.251274603
23730.0,97.8992869108
23760.0,437.575051849
23790.0,370.327853061
23820.0,461.745782466
23850.0,462.0
23880.0,461.999960686
23910.0,457.678228862
23940.0,413.847484906
23970.0,461.858260587
24000.0,461.996957082
24030.0,461.993281029
24060.0,461.23583369
24090.0,461.999549125
24120.0,461.999245881
24150.0,461.532344898
24180.0,439.931465991
24210.0,405.911927563
24240.0,91.3068943296
24270.0,134.142252882
24300.0,1.11032551699
24330.0,50.6652091229
24360.0,78.0943578037
24390.0,0.0447921670263
24420.0,0.000257739477336
24450.0,0.428905221512
24480.0,2.93913328241
24510.0,1.53550616384
24540.0,0.582848828939
24570.0,3.73094851929
24600.0,1.4760088947
24630.0,0.0113498989841
24660.0,0.0381726877855
24690.0,262.549836172
24720.0,278.735581745
24750.0,88.8746214986
24780.0,1.14763303916
24810.0,0.201361149269
24840.0,0.0314395898142
24870.0,0.0243679324189
24900.0,0.0311455423787
24930.0,0.0371315428681
24960.0,0.0136053510584
24990.0,3.11056585219e-07
25020.0,0.0124191440501
25050.0,0.164467670722
25080.0,1.11214289058
25110.0,0.0897268898249
25140.0,0.428756073077
25170.0,0.684968243721
25200.0,0.0194828172705
25230.0,1.6075344578
25260.0,149.366297336
25290.0,414.742179538
25320.0,457.73917682
25350.0,397.959186744
25380.0,271.546070588
25410.0,159.683602652
25440.0,118.611231067
25470.0,42.834752002
25500.0,0.0242945223482
25530.0,0.144121843481
25560.0,0.229104447188
25590.0,0.0806491985086
25620.0,2.26643391174e-07
25650.0,0.000358637452023
25680.0,2.15026280984
25710.0,143.294984748
25740.0,0.256317456766
25770.0,0.00418454077029
25800.0,5.07346196597e-05
25830.0,0.778028744537
25860.0,379.637447964
25890.0,386.533861826
25920.0,433.577589588
25950.0,146.789845327
25980.0,417.256501472
26010.0,461.998847164
26040.0,413.944007368
26070.0,346.340908081
26100.0,1.57406497794
26130.0,98.8753211437
26160.0,160.937078301
26190.0,131.413736983
26220.0,121.245551421
26250.0,329.381365526
26280.0,0.149299246563
26310.0,0.00014383096264
26340.0,0.199392807613
26370.0,0.0602537932264
26400.0,0.00031557895929
26430.0,0.000332294591678
26460.0,3.93830227134e-06
26490.0,0.0732914188332
26520.0,81.2318242673
26550.0,118.467789688
26580.0,62.6772698383
26610.0,173.539455288
26640.0,461.972655236
26670.0,461.999996505
26700.0,460.382125071
26730.0,459.970888285
26760.0,76.1586497633
26790.0,2.65546216562
26820.0,1.18817240898
26850.0,3.42230551855
26880.0,2.55044015766
26910.0,38.3323011889
26940.0,93.9803157498
26970.0,82.5369013584
27000.0,28.8851025839
27030.0,1.48555050337
27060.0,62.1826233892
27090.0,0.102658063821
27120.0,0.249567593281
27150.0,0.0559147659243
27180.0,0.15705205752
27210.0,0.0236139407705
27240.0,0.46493652557
27270.0,0.102744178096
27300.0,0.150003000698
27330.0,0.000510100164215
27360.0,61.7696327699
27390.0,171.951929203
27420.0,171.522917527
27450.0,68.7242577184
27480.0,0.157236067585
27510.0,0.00103143859404
27540.0,5.77562473841e-09
27570.0,2.16233981844e-05
27600.0,3.25748354622e-08
27630.0,0.848007962815
27660.0,404.323874429
27690.0,461.93995811
27720.0,461.991644367
27750.0,461.999981848
27780.0,461.666554202
27810.0,355.746822372
27840.0,3.18267029255
27870.0,0.939016407377
27900.0,0.782673760608
27930.0,0.0101146025517
27960.0,0.00523237138699
27990.0,0.133088398132
28020.0,1.02680173392e-06
28050.0,4.53996442403e-07
28080.0,2.3340866947e-05
28110.0,0.00239539676664
28140.0,0.126099567451
28170.0,0.307887118962
28200.0,72.9558205501
28230.0,363.530135979
28260.0,417.362114236
28290.0,444.655976915
28320.0,267.452986186
28350.0,182.85307515
28380.0,241.541452331
28410.0,403.489783344
28440.0,285.155916954
28470.0,0.880229681143
28500.0,146.000695853
28530.0,3.12857498008
28560.0,0.0769423109414
28590.0,1.34197260565
28620.0,165.63621168
28650.0,118.009311722
28680.0,0.0226352812846
28710.0,4.10632977671e-05
28740.0,1.39341120648e-08
28770.0,1.36170599924e-09
28800.0,4.08007483699e-05
28830.0,2.19062742834e-12
28860.0,1.70321658808e-12
28890.0,1.42664495249e-12
28920.0,1.1638325354e-06
28950.0,2.42677137056e-06
28980.0,0.00666618248205
29010.0,4.96574899744e-06
29040.0,2.3578240611e-06
29070.0,1.77820781321e-05
29100.0,0.000256344864742
29130.0,4.02553414585e-05
29160.0,7.96153639309e-07
29190.0,2.3828183275e-06
29220.0,1.64467598426e-05
29250.0,8.2917325399e-11
29280.0,4.62995050748e-09
29310.0,2.48039228705e-08
29340.0,0.0350661002517
29370.0,47.8506470971
29400.0,1.17499550532
29430.0,0.0101216747796
29460.0,0.325367853086
29490.0,1.1847363459
29520.0,0.515430914805
29550.0,0.180126399308
29580.0,0.000136998678568
29610.0,1.49475812099e-10
29640.0,9.01974142716e-17
29670.0,1.73251104055e-20
29700.0,6.75341057789e-16
29730.0,3.18637746155e-17
29760.0,3.14015207918e-06
29790.0,8.08578401591e-10
29820.0,6.11829813523e-11
29850.0,1.35100162832e-08
29880.0,3.88103678866e-09
29910.0,3.37112717839e-09
29940.0,1.1323739946e-19
29970.0,1.4988833456e-29
30000.0,1.23991621701e-18
30030.0,3.17110451624e-14
30060.0,2.85650703607e-10
30090.0,1.77209835786e-07
30120.0,0.000143710001944
30150.0,7.03198624122e-07
30180.0,1.66760804066e-06
30210.0,8.83661935192e-06
30240.0,6.63621929153e-13
30270.0,1.39112334706e-06
30300.0,0.000100140732012
30330.0,0.127736106238
30360.0,0.823714528839
30390.0,0.00373749549172
30420.0,1.73450093243e-05
30450.0,8.88036787543e-10
30480.0,5.85975371314e-06
30510.0,3.60978488604e-14
30540.0,1.05627177056e-13
30570.0,1.13481280166e-23
30600.0,5.42257759097e-11
30630.0,5.8585609399e-14
30660.0,2.52441887842e-10
30690.0,1.23129796345e-06
30720.0,6.76753673993e-05
30750.0,0.0375556410569
30780.0,0.00462333721691
30810.0,0.405119730216
30840.0,1.23305463033
30870.0,3.25961511744
30900.0,322.119629017
30930.0,433.979620048
30960.0,396.497047989
30990.0,3.45661504463
31020.0,6.30774542683
31050.0,123.930624277
31080.0,326.645422961
31110.0,364.606892138
31140.0,455.107965564
31170.0,457.284132126
31200.0,452.095464816
31230.0,457.602408845
31260.0,369.66172992
31290.0,329.969052653
31320.0,354.018094491
31350.0,65.8745825349
31380.0,1.8482117005
31410.0,80.1572903233
31440.0,0.000315874227525
31470.0,1.02282256238e-10
31500.0,1.37614308953e-13
31530.0,4.7641456321e-15
31560.0,3.21797581161e-07
31590.0,0.0058275097404
31620.0,0.0046434643675
31650.0,1.42677367413
31680.0,223.342631981
31710.0,248.929513962
31740.0,196.988757301
31770.0,285.914036933
31800.0,461.999844759
31830.0,217.621860313
31860.0,318.969536586
31890.0,79.6337912053
31920.0,368.82694986
31950.0,458.253130079
31980.0,461.782472286
32010.0,456.823075184
32040.0,305.464527604
32070.0,375.68247092
32100.0,235.296254108
32130.0,66.9108971254
32160.0,57.9533866752
32190.0,83.2306949585
32220.0,374.549519026
32250.0,136.623000259
32280.0,442.372741404
32310.0,461.994865944
32340.0,86.0931754089
32370.0,285.757916579
32400.0,247.255902783
32430.0,98.1003540834
32460.0,0.352841615533
32490.0,0.515451209613
32520.0,0.0456907390698
32550.0,0.0414304411819
32580.0,0.547995295825
32610.0,0.739467204085
32640.0,184.040520098
32670.0,150.435186526
32700.0,0.0802929968851
32730.0,0.160862276831
32760.0,0.788742592431
32790.0,152.685168997
32820.0,38.8991734583
32850.0,89.3905323781
32880.0,82.4844367438
32910.0,0.216118194962
32940.0,2.45994399612
32970.0,0.930001050836
33000.0,10.2311584079
33030.0,0.5330005458
33060.0,76.8228934212
33090.0,1.72739297201
33120.0,0.0421591945187
33150.0,0.20585601215
33180.0,398.872696485
33210.0,196.858125888
33240.0,98.1236727968
33270.0,131.060278498
33300.0,434.792015575
33330.0,372.978515246
33360.0,380.615577675
33390.0,94.248345872
33420.0,102.015379005
33450.0,2.61743511451
33480.0,69.913464659
33510.0,405.133072284
33540.0,0.103467174644
33570.0,0.0385449933404
33600.0,0.287055096394
33630.0,0.0319166591038
33660.0,3.31783142941e-05
33690.0,0.000586636972227
33720.0,0.000457210298538
33750.0,0.00134346335539
33780.0,2.03546252524
33810.0,0.332337933369
33840.0,0.162141900447
33870.0,0.000552570542333
33900.0,3.64866749885e-10
33930.0,8.39927815969e-11
33960.0,0.00805732092849
33990.0,0.00493761916109
34020.0,0.000143137803816
34050.0,7.62417362859e-09
34080.0,2.94919084423e-07
